id,name,country,description,category,ingredients,instructions
e217b9b0-58fd-411b-a047-55d126991563,Nutella matcha cheesecake,Italy,"L’elisir verde per eccellenza il Tè Matcha nasce in Giappone circa 900 anni fa, già da allora questa era la bevanda utilizzata nella cerimonia del tè giapponese. Oltre alle proprietà benefiche il Tè Matcha ha molteplici usi in cucina, viene ampiamente utilizzato nella preparazione di biscotti, cioccolatini, gelati e dolci vari ma anche come colorante naturale. Ed ecco come mi piace impiegare il Tè Matcha, che ne dite di una fantastica Nutella Matcha Cheesecake ? Golosa quanto basta, meno calorica di una normale cheesecake, molto colorata e gustosissima",Dolci,"[""{\""name\"": \""snocciolati\"", \""amount\"": 5.0, \""unit\"": \""datteri\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""2-3 cucchiai di sciroppo d\\u2019acero\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di semi di chia bianchi\"", \""amount\"": 2.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di polvere di cacao\"", \""amount\"": 2.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di nocciole\"", \""amount\"": 1.0, \""unit\"": \""tazza\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""2-3 cucchiai di succo di limone fresco\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""di acqua calda\"", \""amount\"": 2.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""di anacardi interi non salati\"", \""amount\"": 1.0, \""unit\"": \""tazza\"", \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""di polvere di t\\u00e8 verde matcha\"", \""amount\"": 1.0, \""unit\"": \""cucchiaio\"", \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""snocciolato e pelato\"", \""amount\"": 1.0, \""unit\"": \""avocado\"", \""notes\"": null, \""order_index\"": 10}"", ""{\""name\"": \""\\u00bd tazza di olio di cocco extravergine\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 11}"", ""{\""name\"": \""un pizzico di sale\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 12}""]","[""{\""step_number\"": 1, \""instruction\"": \""Mettere a bagno in acqua gli anacardi per mezzora.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""In una planetaria unite i datteri snocciolati, lo sciroppo d'acero, i semi di chia, la polvere di cacao e le nocciole, tritate tutto fino ad ottenere un impasto che si attacca alle dita.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Distribuite l'impasto in una tortiera con chiusura a cerniera e pressatelo molto bene.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Sempre con l'aiuto di una planetaria unite gli anacardi, il Matcha precedentemente sciolto in acqua e tutti gli altri ingredienti; tritate tutto fino ad ottenere un composto liscio e cremoso.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""Distribuite sulla base precedentemente preparata e mettete la vostra Nutella Matcha Cheesecake in freezer per mezzora e successivamente in frigorifero fino al momento di servirla.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 6, \""instruction\"": \""Per decorarla spolverizzatela con il Matcha in polvere.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
dc0a4c1c-aafa-490e-bb91-bcc356f6557b,Tlitli sauce blanche,France,"Le Tlitli est un plat populaire algérien que l'on peut préparer de différentes façons. Le Tlitli sauce blanche est un grand classique cuisiné avec de petites pâtes ""Tlitli"" cuites à la vapeur à la manière de la graine de couscous, de la viande, des pois chiches et parfumé à la cannelle. Traditionnellement, les Tlitli étaient confectionnées une à une à la main de façon à former comme des petits grains de riz. Aujourd'hui, vous trouverez dans le commerce des petites pâtes dites ""langues d'oiseau"" ou encore ""orzo"" qui ont la même forme",Poulet,"[""500 g Pâtes"", ""6 morceau(x) Poulet"", ""2 poignée(s) Pois chiches"", ""2 Oignon(s)"", ""3 gousse(s) Ail"", ""6 Œuf(s) dur(s)"", ""1 c. à soupe Cannelle en poudre"", ""4 c. à soupe Huile d'olive"", ""3 noisette Beurre"", ""Sel, poivre""]","[""Préparez la viande et les légumes :"", ""Pensez à faire tremper la veille les pois chiches dans de l'eau."", ""Faites cuire les œufs durs 10mn dans l'eau bouillante à frémissement puis refroidissez-les pour les écaler facilement."", ""Pelez et hachez l'oignon."", ""Pelez et écrasez les gousses d'ail."", ""Faites revenir l'oignon et les morceaux de poulet dans une cocotte avec 2 c. soupe d'huile ou du beurre clarifié."", ""Ajoutez l'ail écrasé, la cannelle, salez et poivrez."", ""Laissez dorer quelques minutes en remuant."", ""Ajoutez les pois chiches."", ""Recouvrez avec de l'eau de façon à laisser mijoter à couvert et à feu doux pendant 35 m. Vérifiez la cuisson du poulet pour qu'il soit bien cuit sans que la chair se détache."", ""Débarrassez la viande et les pois chiches de la cocotte. Réservez au chaud."", ""Préparez les pâtes pendant la cuisson de la viande :"", ""Commencez d'abord par bien enduire toutes les graines de Tlitli avec 1 ou 2 cuillères d'huile."", ""Faites cuire le Tlitli à la vapeur dans un couscoussier pendant 15 minutes."", ""Versez ensuite les grains de Tlitli dans un grand plat, ajoutez un peu d'eau et une belle noix de beurre."", ""Attendez quelques instants pour ne pas vous brûler avant de séparer les grains de Tlitli à la main ou avec une cuillère en bois comme vous le faites pour la graine de couscous."", ""Replacez les petites pâtes à la vapeur dans le couscoussier pendant 5 minutes, puis retirez-les pour recommencer à les égrainer dans un plat avec de l'eau et du beurre. Procédez de la même façon une troisième fois."", ""Terminez la cuisson :"", ""Verser les Tlitli dans la cocotte où vous avez réservé la sauce."", ""Faites mijoter à découvert et à feu moyen pendant une quinzaine de minutes pour faire réduire la sauce."", ""Quand les pâtes ont absorbé presque toute la sauce, le Tlitli sauce blanche est prêt."", ""Déposez les pâtes du Tlitli dans un plat creux puis disposez autour les morceaux de poulet et au centre les pois-chiche."", ""Décorez le plat avec les oeufs durs coupés en quartier et saupoudrez délicatement avec de la cannelle en poudre.""]"
bda13f3f-dba5-44c7-a9d0-dc41f07c63b2,"Receta de salpicón de rape y gambones, un plato fresco para disfrutar del sabor del mar",Spain,Un refrescante salpicón de rape y gambones que combina los mejores sabores del mar en un plato perfecto para los días calurosos,Plato Principal,"[""Esther Clemente"", ""Esther Clemente"", ""Soy una chica coruñesa, veterinaria de profesión y que por circunstancias de la vida acabé viviendo en Asturias donde llevo ya una buena temporada. Cuando me preguntan por qué me gusta tanto cocinar, siempre respondo lo mismo: \""¡Por qué mi madre odia meterse en la cocina!\""."", ""Elsalpicón de rape y gambonessiempre ha sido plato de domingo en mi casa cuando yo era pequeña. Y es que picar menudo todas las hortalizas y desmenuzar el pescado no era tarea fácil para un día de diario cuando las prisas apretaban. La verdad es que yo ahora cuando lo preparo ya no me resulta tan trabajoso, a no ser que sea para muchos comensales, pero ya se sabe de niños todo nos parece más grandioso.""]","[""Esther Clemente"", ""Esther Clemente"", ""Soy una chica coruñesa, veterinaria de profesión y que por circunstancias de la vida acabé viviendo en Asturias donde llevo ya una buena temporada. Cuando me preguntan por qué me gusta tanto cocinar, siempre respondo lo mismo: \""¡Por qué mi madre odia meterse en la cocina!\""."", ""Elsalpicón de rape y gambonessiempre ha sido plato de domingo en mi casa cuando yo era pequeña. Y es que picar menudo todas las hortalizas y desmenuzar el pescado no era tarea fácil para un día de diario cuando las prisas apretaban. La verdad es que yo ahora cuando lo preparo ya no me resulta tan trabajoso, a no ser que sea para muchos comensales, pero ya se sabe de niños todo nos parece más grandioso."", ""Cocer las colas de rape durante diez minutos en una cacerola con agua, sal y un chorrito de aceite. Dejar enfriar. En otro cacitococer los huevos hasta que estén hechos al gusto. Enfriar y reservar. Cocer los gambones. Pelarlos de sus cascaras y reservar."", ""Picar el pimiento verde, el pimiento rojo y la cebolleta muy menudos, añadir a un bol. Picar menudo el rape y los gambones en trozos reservando alguno para poner entero.Pelar los huevos y cortarlos menudos. Mezclar todos los ingredientes. Aliñar con sal y la vinagreta compuesta del aceite y el vinagre. Dejar enfriar en la nevera hasta la hora de servir."", ""Síguenos en Flipboard para descubrir nuevas recetas, actualidad sobre nutrición y gastronomía y nuestras revistas llenas de ideas y recetas para todos."", ""El salpicón de rape y gambones fresquito acompañado de unbuen vino blanco gallegoconstituye un entrante espectacular para días en los que nos apetece algo más ligero y refrescante. Perfecto como aperitivo para compartir, como entrante o plato único de cena."", ""En directo al Paladar |Receta de ensalada nutritiva o salpicón de merluza y gambasEn Directo al Paladar |Salpicón de legumbres con palitos de cangrejo. Receta fácil y rápida""]"
dc2ba5e0-077c-463a-8954-d9fd7040a88b,Receta de Tarta tatín de manzana,Spain,"Tarta tatín, una da las más conocidas tartas de manzana de la gastronomía francesa. Una deliciosa tarta, sencilla y riquísima. Las manzanas cocidas son muy agradables, muy suaves y digestivas, por ello se emplean para elaborar infinidad de postres, como este. Aunque esta receta lleva azúcar, no deja de ser un buen postre de fruta, ideal para grandes y pequeños.Para hacer esta tarta tatín de manzana es posible emplear la variedad de manzana que más nos guste, sin embargo, para seguir la receta original es preferible optar por variedades más fuertes, como la golden. Una vez hecha, podemos comerla fría o templada y suele acompañarse con una bola de helado de vainilla, un poco de nata o canela espolvoreada por encima. De todas las maneras con esta tarta acertamos si queremos sorprender con un buen postre. Por ello, te recomendamos seguir leyendo y descubre en RecetasGratis cómo hacer tarta tatín de manzana siguiendo la receta original",Manzana,"[""6 manzanas"", ""60 gramos de mantequilla"", ""150 gramos de azúcar moreno"", ""1 lámina de masa de hojaldre""]","[""Mientras se hace el caramelo, pela las manzanas, quita el corazón y córtalas en cuartos. Recuerda que para hacer la tarta tatín de manzana la variedad más recomendada es la golden."", ""Sabrás que el caramelo está listo cuando tenga un color marrón tostado, pero no muy oscuro. En este punto, coloca las manzanas sobre el caramelo con la parte redondeada hacía abajo, poniéndolas lo más juntas posible y sin dejar huecos entre ellas. Si hay algún espacio, corta pedazos de manzana más pequeños para cubrirlo."", ""Deja que se cocinen las manzanas en el caramelo durante 15 minutos a fuego medio. Mientras se cocinan, precalienta el horno a 180 ºC calor arriba y abajo."", ""Pasado el tiempo, saca la cazuela del fuego. Coge la base de masa de hojaldre, estírala, dale forma redonda y con un tenedor pincha toda la masa. Colócala encima de las manzanas metiendo los bordes hacia dentro. Si hay exceso de masa recórtala para dejarla a la medida del molde.Puedes preparar tu propia masa de hojaldre siguiendo esta sencilla receta: Masa de hojaldre fácil."", ""Hornea la tarta tatín de manzana durante 20-30 minutos; el tiempo final variará según cada horno. Lo mejor es vigilar el hojaldre y cuando esté dorado retirar la tarta.""]"
2e4fb04f-ba3d-48a8-8f26-e5879d4c50c3,Cucina molecolare - bignè di farina di castagne e ricotta,Italy,Ricetta Dessert ricetta bignè di farina di castagne e ricotta,Primi Piatti,"[""{\""name\"": \""di acqua\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""di burro\"", \""amount\"": 60.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di margarina\"", \""amount\"": 20.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di farina di castagne denaturata\"", \""amount\"": 100.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""uova\"", \""amount\"": 3.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 5}""]","[""{\""step_number\"": 1, \""instruction\"": \""In una pentola far sciogliere il burro e la margarina nell'acqua a fuoco moderato, quando bolle spegnere il fuoco aggiungere la farina, mescolare bene, deve formarsi una palla. Aggiungere le uova, formare delle palline che adagerete sulla carta da forno su una teglia. Infornate a 200° per 25 minuti.\"", \""time_minutes\"": 25, \""temperature\"": \""200°\"", \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Per la glassa vi occorrerà del cioccolato fondente fuso, per il ripieno invece basterà montare la ricotta con lo zucchero a velo, oppure, va bene anche della semplicissima panna.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
c309e20e-535c-4e72-a4d0-0284a767fdbf,Dame blanche,France,"La dame blanche est un dessert qui aurait pour origine le Danemark. Un restaurateur des jardins du Tivoli à Copenhague aurait proposé une coupe glacée arrosée d’une sauce chocolatée à ses clients parce qu’il n’avait plus de dessert à servir. Aujourd’hui, ce dessert gourmand à la glace à la vanille est plébiscité et est en place d’honneur à la carte de nombreux restaurants. Préparez vous-même une délicieuse dame blanche et savourez-la à la maison",Glaces,"[""1 l Glace à la vanille"", ""1 l Crème chantilly"", ""200 g Chocolat noir à dessert"", ""10 cl Lait"", ""60 g Amandes effilées"", ""20 g Beurre"", ""6 Meringue""]","[""Commencez par faire griller les amandes effilées dans une poêle sans matière grasse. Faites les chauffer à feu vif pendant quelques minutes seulement en remuant constamment. Réservez-les."", ""Dans une casserole, faites fondre le beurre et cassez-y le chocolat noir en morceaux. Remuez et incorporez petit à petit le lait jusqu'à obtenir une belle sauce au chocolat. Sortez la casserole du feu."", ""Dans des coupes à glace, servez 2 boules de glace vanille par personne. Parsemez des amandes grillées et de la sauce au chocolat encore chaude. Décorez avec la crème chantilly et servez immédiatement, en accompagnant chaque coupe d'une meringue.""]"
311423d1-cf2d-4509-bb49-26162d6fc154,Costillas con salsa Barbacoa para hacerlas más jugosas,Spain,"Costillas con salsa barbacoa. Un asado de carne hecho con costilla de cerdo, bien aderezada con una salsa barbacoa o salsa BBQ",Salsas,"[""2costillares falsos de cerdo"", ""500gde tomate frito"", ""1cuenco pequeño de whisky"", ""1cuenco pequeño de aceite de oliva virgen"", ""1cuenco pequeño de salsa Perrins"", ""1cuenco pequeño de vinagre de manzana"", ""1cuenco pequeño de azúcar moreno"", ""1cucharadita de pimienta negra molida"", ""1cucharadita de pimentón dulce"", ""1cucharadita de pimentón picante"", ""Sal""]","[""Hoy tenemoscostillas con salsa barbacoa. Un asado de carne que vais a aprovechar en multitud de ocasiones, ya sea desde una comida o cena del día a día, hasta una celebración de cualquier tipo. La costilla de cerdo es una carne relativamente económica y se puede cocinar de muchísimas maneras. Por eso nos va a servir para ofrecerla en celebraciones."", ""La carne asada es una de las formas más sanas de comer carne. Gracias a las diferentes salsas y adobos podemos degustar un buen plato de asado sin aburrirnos en absoluto. Asar un costillar produce placer, ir untando con salsa barbacoa según se va haciendo, produce más placer y comerlo te lleva al éxtasis. Además, se puede acompañar también con múltiples posibilidades."", ""En realidad esta receta es muy sencilla, no necesitamos más que una buena carne y poco más. Tanto en el vídeo como en la explicación por escrito, comprobaréis que no necesitáis mucho tiempo para hacer la salsa, pero si no tenéis tiempo, a una mala podéis comprarla… pero no os lo recomiendo. Lasalsa barbacoacasera está mucho más rica."", ""No dejes de preparar y probar estascostillas con salsa barbacoa.Y, además, si te gustan este tipo derecetas, no dejes de visitar lascategoríasrecetas con carne de cerdoyrecetas de asados, donde encontrarás muchas más opciones."", ""Si te apetece puedes suscribirte a la web para recibir cada día las novedades en tu correo, puedes hacerlopinchando aquí."", ""Sígueme enmi Canal de YouTube, en el puedes ver un buen número de vídeos con recetas de cocina."", ""Sígueme enINSTAGRAM, podrás subir las fotos de tus platos y etiquetarme, en cuanto las vea podré darte mi opinión.""]"
c36c3b71-5a45-49e3-86de-dbc276f67e75,Salade de thon comme à l'Ile Maurice.,France,"thon, tomate, oignon, coriandre, huile, jus de citron, poivre, sel",Salades,"[""1 boîtes de thon à l'huile ou à l'eau"", ""1 tomates bien rouge"", ""1 oignons moyen"", ""branche de coriandre fraîche"", ""2 cuillères à soupe d'huile (d'olive, c'est meilleur si vous optez pour le thon à l'eau )"", ""2 cuillères à soupe de jus de citron"", ""poivre et piment vert si vous aimez"", ""sel""]","[""Éplucher l'oignon et le couper en tranches aussi fines que possible."", ""Découper la tomate en tranches très fines (comme l'oignon). Hacher la coriandre. Égoutter le thon."", ""Mettre tous les ingrédients dans un bol, saler, poivrer. Laisser reposer 10 minutes."", ""Remplacez le thon rouge par du thon Albacore qui possède la même couleur que le thon rouge lorsqu'il est cru.""]"
db44be8b-b2c7-4d42-a00d-5d7ed2a4c71e,Carpaccio de saumon aux baies roses et citron de Cyril Lignac,France,"Pour revoir l'émission Tous en Cuisine du vendredi 31 décembre 2021, rendez-vous sur 6play",Saumon,"[""600 g Saumon"", ""Huile d'olive"", ""2 Jus de citron(s) jaune(s)"", ""1 c. à café Baie rose"", ""brin(s) Aneth"", ""1 botte(s) Ciboulette"", ""Fleur de sel""]","[""Taillez le poisson en carpaccio. Déposez dans les assiettes."", ""Versez dans un saladier, les jus, l’huile d’olive. Ciselez la ciboulette."", ""Dans les assiettes, déposez les tranches de poisson, versez de la sauce. Parsemez de fleur de sel, ajoutez de la baie rose en poudre, la ciboulette et les pluches d’aneth.""]"
9075975e-3247-46b8-88b1-da404cdf08dc,Gnocchi di zucca con salsa al gorgonzola,Italy,Gnocchetti fatti a mano con una salsa velocissima e molto gustosa,Primi Piatti,"[""{\""name\"": \""di zucca\"", \""amount\"": 800.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""Farina integrale\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""Gorgonzola\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""Mascarpone\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""Latte\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 5}""]","[""{\""step_number\"": 1, \""instruction\"": \""Fate lessare la zucca in una pentola con abbondante acqua, quindi scolatela e riducetela in pappetta con un cucchiaio. Una volta fredda, aggiungete poca farina alla vola fino ad ottenere un impasto sodo, che non si appiccichi alle mani e al piano da lavoro. Formate dei serpentelli da 2cm di diametro e tagliate gli gnocchi a pezzettin.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Nel frattempo fate bollire l'acqua in una pentola, dove andrete a cuocere gli gnocchi. In una padella fate sciogliere il gorgonzola e il mascarpone (metà di uno e metà dell'altro) con un goccino (poco eh!) di latte. Quando la salsina si sarà sciolta, spegnete il fuoco. Cuocete gli gnocchi in acqua bollente salata e scolateli man mango saliranno a galla.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Mettete gli gnocchi nella padella con il condimento e aggiungete un paio di cucchiai di acqua di cottura. Accendete il fuoco, fate mantecare il tutto un paio di minuti e servite.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
