id,name,country,description,category,ingredients,instructions
887d3751-1672-4828-8614-c9bb25847297,Cuadraditos de Limón (Lemon bars),Spain,"Cómo preparar los famosos lemon bars americanos. Perfecta combinación de dulce y ácido, ni muy dulce, ni muy ácida",Otros,"[""Para la base:"", ""155 g de harina (tamizada)"", ""75 g de azúcar (extrafino)"", ""125 g de mantequilla sin sal"", ""Para la cobertura:"", ""4 huevos M"", ""30 g de harina de trigo de todo uso"", ""250 g de azúcar extrafino"", ""1 cucharada pequeña de ralladura de limón"", ""60 ml de zumo de limón"", ""Media cucharadita de levadura en polvo tipo Royal"", ""Para decorar: Azúcar glas, en polvo""]","[""Mezclamos los 4 huevos y 250 g. de azúcar extrafino con la batidora, hasta que presente un aspecto espumoso y ligero. Añadimos 60 ml. de zumo de limón y una cucharadita de ralladura de limón."", ""Vamos a tamizar la harina y la levadura juntas. A continuación las añadimos, poco a poco, a la mezcla anterior, removiendo con una cuchara. Vertemos sobre la base que tenemos preparada."", ""Horneamos 20 minutos, o hasta que adquiera consistencia. Lo dejamos enfriar y espolvoreamos con azúcar glas para decorar. Puedes poner unas hojas de hierbabuena por encima o unas frambuesas sobre cada cuadradito.""]"
9cd8a145-4271-46a3-aba9-97ebeed6a9c9,Calamars à la plancha,France,"calamar, ail, persil, coriandre, citron, huile d'olive","calamar, poulpe","[""1 kg de calamar (ou de chiperons entier, frais ou décongelé)"", ""2 gousses d'ail"", ""1 branches de persil"", ""1 branches de coriandre"", ""1 citrons"", ""1 filets d'huile d'olive""]","[""Égoutter les calamars, ensuite les poser dans un plat."", ""Hacher votre ail et persil, coriandre."", ""Mélanger le tout et laisser reposer."", ""Préparer la plancha en la faisant chauffer. Vaporiser de l'huile d'olive dessus."", ""Mélanger le plat, sans saler car les calamars le sont déjà avec l'iode de la mer, et faire cuire à la plancha."", ""Il n'y a plus qu'a les servir comme apéro ou comme bon vous semble !"", ""Bon appétit !""]"
c43c0b86-5a8b-4d5d-8e42-001134f5d048,Receta de Empanadas de carne dulce,Spain,"Las empanadas de carne son las más consumidas en Argentina. Además de las empanadas criollas clásicas, podemos encontrar diferentes versiones, como la versión picante, la cortada a cuchillo o la versión dulce, que es la que aprenderás a hacer en esta receta. En esta ocasión, te presentamos una opción para los fanáticos de las recetas agridulces, ya que el relleno es muy parecido a las clásicas de carne, pero con algunos toques dulces gracias a la cebolla caramelizada, a las pasas de uva y al azúcar para espolvorear y caramelizar sobre la masa. Además, debes saber que puedes consumirlas en el momento recién salidas del horno, como la clásica línea de los actos patrios empanaditas calientes que queman los dientes, o congelarlas para disfrutarlas en cualquier momento durante los próximos 3 meses.Asimismo, en RecetasGratis te enseñamos cómo hacer empanadas de carne dulce. ¡A cocinar!",Plato principal,"[""6 discos de empanada"", ""500 gramos de carne picada"", ""1 cebolla grande"", ""1 rama de cebolla de verdeo"", ""¼ taza de pasas de uva"", ""50 centímetros cúbicos de vino blanco"", ""1 cucharadita de comino"", ""½ cucharadita de romero"", ""¼ cucharadita de pimienta"", ""¼ cucharadita de ají molido"", ""1 cucharadita de pimentón"", ""1 pizca de sal"", ""1 huevo"", ""1 cucharada sopera de azúcar""]","[""Cuando transparente y empiece a dorarse, baja el fuego al medio para añadir la parte blanca del verdeo picada y una pizca de sal. Si no libera suficiente líquido, vierte 1 cucharada de agua caliente. Si se empieza a pegar, puedes agregar otra cucharada de agua caliente y repetir unas 2 o 3 veces para que se caramelice con sus propios azúcares."", ""Cuando esté cocida, sube el fuego al máximo y añade la mitad del vino."", ""Cuando el alcohol se evapore, sentirás que el olor cambia de ácido a dulce. En ese momento, podrás retirar la cebolla del fuego y, en la misma sartén, añadir la manteca para saltear la carne."", ""¿Te preguntas qué cantidad de carne necesitas para la empanadas? Pues bien, condimenta 500 gramos de carne con el pimentón, al ají molido, la pimienta y el romero."", ""Cuando la carne esté dorada, añade el vino y reserva hasta que se haya evaporado el alcohol, como bien hiciste con la cebolla troceada."", ""Mezcla la carne con las cebollas salteadas y la parte verde del verdeo picada."", ""Hidrata las pasas de uva con agua caliente."", ""Mezcla las pasas hidratadas con el relleno de empanada de carne y resérvalo hasta que se enfríe. De hecho, si puedes guardarlo de un día para el otro, mejor, tomará más sabor."", ""Rellena las empanadas de carne dulce y disponlas en una asadera engrasada con el cierre o el repulgue hacia arriba."", ""Pinta las empanadas con el huevo batido."", ""Espolvorea las empanadas argentinas dulces con el azúcar para que se caramelicen en el horno a 200 ºC-200 ºC. Cocínalas durante 15 minutos hasta que estén bien doradas."", ""¡Ya puedes servir y comer las deliciosas empanadas de carne jugosas! Cuéntanos en los comentarios tu opinión y comparte con nosotros una fotografía del resultado final.""]"
13305a43-c0b0-4b21-a2a6-27133fe55549,Receta de Pescado con Garbanzos y Papas,Spain,"Aprende a preparar Pescado con Garbanzos y Papas con esta rica y fácil receta. Cocinar 7 minutos en la micro-ondas, en poca agua sin sal, la Papa y las Arvejas. Trozar el Pescado. Continuar la cocción por 10 minutos más",Garbanzos,"[""300 g. Filete de Salmón"", ""½ lata 120 g Garbanzos"", ""5 cucharadas Aceite de Oliva 50 g"", ""100 g Papas"", ""Perejil varias ramitas"", ""1 cucharadita Sal dietética"", ""100 g Tomate maduro"", ""1 cucharadita colmada Orégano"", ""10 Aceitunas deshuesadas"", ""100 g Cebolla picada"", ""Albahaca varias hojas"", ""Ajo 3 gruesos dientes 20 g"", ""50 g Arvejas frescas o congeladas"", ""Ají molido 1 punta de cucharadita""]","[""Cocinar 7 minutos en la micro-ondas, en poca agua sin sal, la Papa y las Arvejas."", ""Trozar el Pescado."", ""Cocerlo 5 minutos. en la micro-ondas con 3 cucharadas de Aceite."", ""Cocinar 3 minutos en la micro-ondas en una grande pirex la Cebolla con 2 cucharadas de Aceite."", ""Agregar en la misma pirex el Tomate, el Perejil, el Orégano, la Albahaca, la Sal y el Ají picante."", ""Continuar la cocción por 10 minutos más."", ""Juntar en seguida la Papa trozada, las Arvejas, los Garbanzos y el Pescado cocido."", ""Mezclar y, eventualmente, calentar."", ""Machacar el Ajo, cortar en trocitos las Aceitunas, mezclarlos con el alimento y servir.""]"
756e7c2c-8465-463c-8354-d7e8fbd636a7,Soupe de poireaux au Companion,France,"Envie de chaleur et de réconfort ? Cette soupe de poireaux est idéale pour se réchauffer pendant ces longues soirées d’hiver. Une recette facile et rapide avec votre robot Moulinex. Des poireaux, des pommes de terre, un bouillon de volaille, un oignon, de l’huile d’olive, du sel, du poivre et vous n’avez presque plus rien à faire !",Soupes,"[""5 Blanc(s) de poireau(x)"", ""2 Pomme(s) de terre"", ""1 Oignon(s)"", ""1 cube(s) Volaille"", ""10 cl Crème liquide"", ""500 ml Eau"", ""1 c. à soupe Huile d'olive"", ""Sel poivre""]","[""Lavez et coupez en tronçons les blancs de poireaux puis épluchez et coupez en morceaux les pommes de terre. Pelez et émincez l’oignon."", ""Faites revenir l’oignon dans l’huile d’olive dans le Companion muni du mélangeur en vitesse 3 à 100°C pendant 3 min. Ajoutez les poireaux, les pommes de terre, l’eau, le cube de volaille, salez et poivrez puis lancez le programme soupe P1 avec le couleur Ultrablade."", ""Ajoutez enfin la crème liquide puis mixez 30 sec en vitesse 12. Rectifiez l’assaisonnement puis servez aussitôt.""]"
7b4c6efc-1aa5-4700-a60a-9f9ed5e82f12,"Esta receta fácil de pan de ajo keto es mi arma secreta para picar sano entre horas, saciante y proteica",Spain,"Una receta fácil de pan de ajo keto, perfecta para un picoteo sano, saciante y proteico",Panes,"[""Liliana Fuchs"", ""Liliana Fuchs"", ""El concepto desnack, aperitivo o comida de picoteo entre horas está casi irremediablemente asociado a productos basados en hidratos de dudosa calidad. Al menos es así si nos guiamos por la susodicha sección de cualquier supermercado. Aunque no pasa nada por tomarlos de vez en cuando, entre semana prefiero teneralgo más nutritivoa mano."", ""No nos engañemos, también las versiones caseras de estos aperitivos son muy calóricos y poco saciantes, salvo que le demos una vuelta a la receta. Y mi alternativafavoritadesde hace tiempo es un facilísimopan de ajo keto.""]","[""Liliana Fuchs"", ""Liliana Fuchs"", ""El concepto desnack, aperitivo o comida de picoteo entre horas está casi irremediablemente asociado a productos basados en hidratos de dudosa calidad. Al menos es así si nos guiamos por la susodicha sección de cualquier supermercado. Aunque no pasa nada por tomarlos de vez en cuando, entre semana prefiero teneralgo más nutritivoa mano."", ""No nos engañemos, también las versiones caseras de estos aperitivos son muy calóricos y poco saciantes, salvo que le demos una vuelta a la receta. Y mi alternativafavoritadesde hace tiempo es un facilísimopan de ajo keto."", ""Sigamos o no ladieta ketoo cetogénica, es interesante desde el punto de vista nutricional incorporar alimentos típicos de su patrón alimentario porque nos proporcionan energía de liberación lenta, sumanproteínas y grasas de alta calidady añaden saciedad sin disparar los picos de azúcar. Que es el principal mal de los snacks más insanos: muchas calorías con poca chica nutritiva, alta palatilidad y sensación de hambre o ansiedad al poco rato."", ""Esta versión delpan de ajotradicional, que nos chifla en su forma normal, está lo suficientemente rica como para satisfacer el gusanillo entre horas, calmar el apetito ydarnos energíacuando lo necesitemos. Sin ingredientes raros más allá de harina de almendra -o almendra molida-, se puede hacer más o menos intenso en su sabor a ajo según el gusto, o añadir alguna otra especia o hierba, incluso con un toque picante."", ""Harina de Almendras crudas peladas molidas | 1Kg | GOURMET | 100% Natural | Apta para dietas Keto | Vegana y Vegetariana | Sin Gluten | Fabricación Española | PREMIUM |"", ""En DAP |Adelgazar con la dieta keto: cómo organizar un menú semanal con recetas bajas en hidratos"", ""En DAP |Dieta keto y dieta paleo: sus diferencias y cómo reconocer la mejor opción para ti""]"
3ded36fd-77d7-45b6-a48c-31725272a512,Madeleines maison au airfryer,France,"Les madeleines sont de délicieux petits gâteaux moelleux et parfumés, parfaits pour accompagner un café ou un thé. Aujourd'hui, je vous propose une recette de madeleines maison cuite au airfryer, pour une version plus légère et croustillante. Faciles à réaliser, ces madeleines seront un vrai régal pour toute la famille !",Madeleines,"[""3 Œuf(s)"", ""100 g Farine"", ""80 g Beurre fondu"", ""80 g Sucre"", ""1 sachet(s) Levure chimique"", ""1 pincée(s) Sel"", ""Zeste de citron""]","[""Dans un saladier, fouetter les œufs avec le sucre jusqu'à ce que le mélange blanchisse."", ""Ajouter la farine, la levure, le sel et le beurre fondu. Mélanger délicatement jusqu'à obtenir une pâte lisse."", ""Préchauffer l'airfryer à 180°C."", ""Remplir les moules à madeleines de pâte aux 3/4."", ""Cuire les madeleines pendant environ 10 minutes, jusqu'à ce qu'elles soient dorées.""]"
56066cca-7ff9-4995-8b90-cccf61a128e1,Tarta de filloas dulces rellenas de nata y cubiertas por chocolate,Spain,"Cómo preparar una deliciosa tarta de filloas, una receta de aprovechamiento con un relleno nata de mandarina y cubierta de chocolate. Un postre impresionante",Postres,"[""8 filloas o frixuelos"", ""500 gr. nata para montar"", ""6 hojas de gelatina"", ""4 mandarinas"", ""100 gr. azúcar"", ""100 ml. de vuestro licor preferido (en esta receta, Fray Angélico)"", ""Para la decoración: 100 gr. chocolate 70% cacao"", ""50 gr. mantequilla""]","[""Elegimos un molde para bizcochos que tenga un diámetro ligeramente menos que el de nuestras filloas. Utilizando la medida del molde recortamos las filloas para que se adapten perfectamente al molde."", ""Colocamos una filloa en la base del molde y cubrimos con una pequeña parte de la nata de mandarina que tenemos reservada. Extendemos con la ayuda de una cuchara por toda la superficie y colocamos encima una nueva filloa. Repetimos la operación hasta que tengamos colocadas todas las filloas."", ""Guardamos la tarta en el molde dentro del frigo durante 3 horas, incluso de un día para otro, hasta que la nata con la gelatina se haya endurecido. Desmoldamos la tarta y la colocamos en el plato definitivo que usaremos para su presentación.""]"
b95889e1-e0fa-45d7-920b-e158687a6b67,Boeuf aux olives,France,"En marinant toute une nuit dans un mélange de vin blanc, de carottes, d’oignons et d’aromates, le paleron de bœuf se gorge doucement de saveurs et de parfums. En mijotant longuement à la cocotte, la viande devient ainsi très tendre et moelleuse. Cette recette vous est proposée par Dominique Boute, nutritionniste et fondateur de monregimeperso.fr",Boeuf,"[""1.5 kg Paleron de boeuf"", ""125 g Olives vertes dénoyautée(s)"", ""3 Carotte(s)"", ""2 Oignon(s)"", ""1 gousse(s) Ail"", ""0.5 Zeste d'orange"", ""1 Tomate(s)"", ""1 Bouquet(s) garni(s)"", ""1 Clou(s) de girofle"", ""75 cl Vin blanc"", ""2 c. à soupe Huile"", ""6 g Farine"", ""Poivre""]","[""L’avant-veille, préparez la marinade de la viande de bœuf. Pelez et émincez un oignon. Pelez et hachez la gousse d’ail."", ""Lavez, épluchez et coupez en rondelles une carotte. Dans un grand saladier, versez le vin blanc. Ajoutez l’ail, l’oignon émincé, le paleron de bœuf, les rondelles de carottes, le bouquet garni, le clou de girofle et le zeste d’orange. Couvrez le saladier de film alimentaire. Réservez au réfrigérateur pendant 24h."", ""Le lendemain, préparez les deux carottes et l’oignon restants. Pelez-les et émincez-les. Dans une cocotte antiadhésive, chauffez l’huile et faites-y revenir les carottes et l’oignon émincés."", ""Egouttez les morceaux de paleron de bœuf. Roulez-les dans la farine. Ajoutez la viande dans la cocotte après avoir retiré les carottes et l’oignon. Faites revenir le bœuf puis ôtez-le de la cocotte. Enlevez également l’excédent de graisses."", ""Versez la marinade dans la cocotte. Ajoutez les légumes et la viande et laissez mijoter environ 1h à couvert, à feu moyen."", ""Ebouillantez les olives. Faites de même avec la tomate et pelez-la. Concassez-la pour l’ajouter avec les olives à la marinade."", ""Poursuivez la cuisson du bœuf aux olives pendant encore environ 1h."", ""Poivrez juste avant de servir bien chaud. Vous pouvez accompagner votre bœuf aux olives de délicieuses tagliatelles fraîches.""]"
c1e0a3ae-40b7-43e9-964e-24e4c0a8e343,Arroz con verduras: una receta vegana para triunfar en una comida de domingo,Spain,"Una deliciosa receta vegana de arroz con verduras, perfecta para triunfar en tu comida de domingo",Plato Principal,"[""Pakus"", ""Pakus"", ""Ya sabéis cuánto me gustan losarrocesy una buenapaella, sea del tipo que sea, y hoy quiero enseñaros a preparar una versióndeliciosa totalmente vegetal."", ""Para el fin de semana os propongo estareceta de arroz con verduras, la mejor versión vegana para disfrutar con amigos o en familia, como marca la tradición. Utilizaremos las mejores verduras de la huerta, con alcachofas que a ser posible serán de temporada como cuando hacemosalcachofas con jamón, aunque congeladas también nos sirven.""]","[""Ya sabéis cuánto me gustan losarrocesy una buenapaella, sea del tipo que sea, y hoy quiero enseñaros a preparar una versióndeliciosa totalmente vegetal."", ""Con un buencaldo de verdurasparaaromatizar el arrozy buenos ingredientes que trataremos como si fueran otras tajadas, prepararemos unapaella de verdurasdeliciosa, con la que vamos a triunfar en el fin de semana."", ""Empezamosfriendo en un poco de aceite de oliva las distintas tajadas o tropezones de nuestro arroz.Vamos haciéndolo poco a poco para que las distintas verduras estén hechas en su punto, retirando las que van estando doradas."", ""Cuando tenemos listas todas las piezas, agregamos el diente de ajo, medio pimiento picado y un tomate maduro, preparando con ello un sofrito. Si como yosoléis tener hecho un sofrito casero, (siempre tengo botes en la despensa) vale con añadirdos cucharadas de ese sofrito."", ""Mezclamos el sofrito con las tajadas más grandes o que necesitan mayor cocción -brócoli, zanahorias en rodajas, champiñones en cuartos- que habremos dejado en la paella. Añadimosel arroz, que rehogamos un minuto con los demás ingredientes, elcaldo de verduras caseroy el azafrán."", ""También podéis utilizar cúrcuma si os gusta ese toque exótico y aromático que aporta. Cocinamos a fuego vivo durante 8 minutos. Después bajamos el fuego, añadimos el resto de verduras que teníamos reservadas -alcachofas, espárragos, ... -y cocemos otros 8 minutos más."", ""Apagamos el fuego y cubrimos con un paño de cocina, dejando reposar otros ocho minutos antes de servir. En ese tiempo,se termina de secar el arroz y las verduras quedan en su punto, al rematarse en una cocción al vapor que se forma con el calor residual."", ""LA IDEAL - Paellera valenciana para 14 personas, 50 cm, Gris"", ""En DAP |Paella de verdurasEn DAP |Receta de arroz de calamares""]"
