id,name,country,description,category,ingredients,instructions
8e195ee6-47ff-46f7-9d2b-6d1e0f625f1d,Pain au Kitchenaid,France,"Pour préparer des sandwichs, pour les tartines du matin ou du goûter, ou encore pour accompagner votre repas, le pain maison est toujours un régal. Mais pétrir la pâte à la main peut être long et fastidieux. Réalisez facilement un beau pain au Kitchenaid en utilisant simplement le crochet pétrisseur de votre robot. Vous obtiendrez un pain à la mie bien alvéolée comme celui du boulanger. Gain de temps et gourmandise assurés !",Pate A Pain,"[""500 g Farine de blé"", ""350 ml Eau"", ""1 sachet(s) Levure de boulangerie"", ""10 g Sel""]","[""Pour préparer votre pain au Kitchenaid, déposez la levure de boulangerie dans un ramequin et diluez-la dans une cuillère à soupe d’eau tiède pour la réhydrater. Laissez reposer 15 minutes avant de délayer."", ""Versez le sel et la farine dans le bol de votre Kitchenaid. Creusez un puits au centre et déposez-y la levure réhydratée ainsi que le restant d’eau. Installez le crochet pétrisseur et lancez le robot Kitchenaid à vitesse 1, pendant 5 minutes."", ""Façonnez une boule de pâte et laissez-la lever pendant 1 heure dans le bol du robot couvert d’un torchon propre."", ""Dégazez la pâte avec le poing puis déposez-la sur votre plan de travail fariné. Selon votre préférence, formez un pâton en boule ou plus allongé. Déposez-la sur une plaque de cuisson farinée. Couvrez d’un linge et laissez lever de nouveau pendant 1 heure."", ""Préchauffez le four à 220°C. Réalisez des incisions à la surface de votre pain à l’aide d’un couteau bien aiguisé ou d’une lame de rasoir. Enfournez votre pain pendant 45 minutes. Dès la fin de la cuisson, déposez le pain sur une grille pour le laisser refroidir.""]"
d24abad1-0271-4aae-856e-01c245889f13,Tarte à la tomate facile de Carinne Teyssandier,France,"La tarte à la tomate est à la fois savoureuse et ultra simple à confectionner. Avec la recette de @carinneteyssandier de Télématin, vue sur Instagram, préparez une belle tarte à la pâte bien dorée et croustillante et aux tomates délicieusement fondantes. Relevée avec une pointe de moutarde à l’ancienne, des herbes de Provence et du Comté, cette tarte salée met parfaitement en valeur des tomates parfumées. La tarte à la tomate facile de Carinne Teyssandier est un régal !",Tartes Salees,"[""1 rouleau Pâte brisée(s)"", ""5 Tomate(s)"", ""100 g Comté"", ""2 c. à soupe Moutarde à l'ancienne"", ""1 Œuf(s)"", ""Herbes de provence""]","[""Commencez par préchauffer votre four à 180°C."", ""Étalez la pâte brisée sur une plaque de cuisson. Badigeonnez-la de moutarde à l’ancienne. Recouvrez de comté découpé en fines lamelles. Laissez une marge de 3 à 4 cm sur les bords. Disposez les tomates découpées en rondelles de tomates par-dessus. Parsemez d’herbes de Provence."", ""Repliez les bords de la pâte sur les tomates. Battez le jaune d’oeuf en omelette puis dorez le pourtour de pâte à l’aide d’un pinceau."", ""Enfournez votre tarte à la tomate facile, selon la recette Instagram de Carinne Teyssandier. Laissez-la cuire pendant 25 minutes à 180°C. Vous pourrez la déguster aussitôt chaude que tiède, accompagnée d’une belle salade verte.""]"
11b26a10-6474-4c2d-b9a1-3651bd8bcbc6,Dos salsas peruanas para alegrar nuestras recetas de pescado,Spain,Aprende a preparar dos deliciosas salsas peruanas que transformarán tus platos de pescado en una experiencia inolvidable,Plato Principal,"[""Pakus"", ""Pakus"", ""Convertir un trozo de merluza en un rico plato puede ser una tarea muy sencilla. Aunque es más común utilizar las salsas en platos de carne o de aves, hoy vamos a aprender a preparardos salsas peruanas para alegrar nuestras recetas de pescado."", ""Se trata de la salsa huancaína y de la salsa de aceitunas, dos recetas fáciles quepodemos hacer en casa con una simple batidoray que servirán para transformar nuestros pescados en platos originales y muy sabrosos que sin duda disfrutará toda la familia.""]","[""Convertir un trozo de merluza en un rico plato puede ser una tarea muy sencilla. Aunque es más común utilizar las salsas en platos de carne o de aves, hoy vamos a aprender a preparardos salsas peruanas para alegrar nuestras recetas de pescado."", ""Se trata de la salsa huancaína y de la salsa de aceitunas, dos recetas fáciles quepodemos hacer en casa con una simple batidoray que servirán para transformar nuestros pescados en platos originales y muy sabrosos que sin duda disfrutará toda la familia."", ""Finalmente, podemos servir loslomos de pescado enteros con su guarnición de verduras, cubriendo parte del pescado con la salsa elegida, ocortar los lomos en tres taquitospara servir en cada ración un trozo sin salsa, otro con la huancaína y otro con la salsa de aceitunas, como se ve en las imágenes siguientes."", ""En Directo al Paladar |Receta de salsa multiusos para carnes y ensaladasEn Directo al Paladar |Cómo hacer salsa de tamarindo. Receta sencilla""]"
eb9fd996-4655-490a-b179-277489a03e9a,Biftek Sarma,Turkey,İç harcıyla lezzetlenen ince bifteklerin şık ve doyurucu sunumu,Ana Yemek,"[""8 adet ince dövülmüş biftek"", ""4 yemek kaşığı ayçiçek yağı"", ""1 adet orta boy kuru soğan"", ""8 adet kültür mantarı"", ""1 adet orta boy dolmalık biber"", ""1 adet orta boy havuç"", ""1/2 tatlı kaşığı domates/acı biber salçası karışımı"", ""2 yemek kaşığı rendelenmiş kaşar peyniri"", ""1/2 çay kaşığı tuz"", ""1/4 çay kaşığı taze çekilmiş tane karabiber""]","[""Biftekleri marine etmek için; rendelenmiş kuru soğanın suyunu çıkartın. Süt, ayçiçek yağı ve defne yaprağıyla karıştırın. İnce dövülmüş biftekleri hazırladığınız marine karışımında, buzdolabında bekle"", ""İç harcı için; nemli bir bezle üzerlerini temizlediğiniz kültür mantarlarını ince ince dilimleyin. Kuru soğanı piyazlık doğrayın. Sarımsakları ince ince dilimleyin."", ""Kabuğunu soyduğunuz havucu rendenin kalın tarafıyla rendeleyin. Ortadan ikiye kesip çekirdekli kısımlarını çıkardığınız dolmalık biberi uzun ince şeritler halinde doğrayın."", ""Ayçiçek yağını geniş tabanlı bir tavada kızdırın. Piyazlık doğranmış kuru soğan ve sarımsakları hafif bir renk alana kadar soteleyin. Sırasıyla; rendelenmiş havuç, dilimlenmiş mantar ve dolmalık biber"", ""Salça karışımıyla renk verip baharatlarla tatlandırdığınız iç harcı ocaktan alın. Kısa bir süre soğuttuğunuz iç harcı rendelenmiş kaşar peyniriyle harmanlayın."", ""Marine biftekleri buzdolabından çıkartıp fazla sosunu süzdükten sonra iç kısımlarını hazırladığınız iç harçla doldurup rulo şeklinde sarın. Uç kısımlarını pişerken açılmaması için kürdan yardımıyla tu"", ""Sarma işlemi bittiğinde hazırladığınız biftek sarmaları yağsız tavada ters yüz ederek kızartın. Arzuya göre hazırladığınız farklı bir sos eşliğinde sıcak olarak sevdiklerinizle paylaşın.""]"
4556310b-334b-4ada-8c3e-29a8437a97a4,Çipura,Turkey,"Fırında pişirilen lezzetli çipura, sofraların şahı",Ana Yemek,"[""1 adet büyük boy çipura"", ""1 yemek kaşığı sıvı yağ"", ""1 çaytuz"", ""1 adet soğan"", ""1 adet küçük boy patates"", ""1 adet yeşil biber"", ""1 adet kapya biber"", ""3 adet defne yaprağı""]","[""Çipura için çipuraların pullarını temizleyip bol suda yıkandıktan sonra fazla suyu kağıt havlu ile nazikçe alın. Balıkların karın kısımlarına birer çizik atarak tuzlayın."", ""Yağlanmış fırın kabına çipuraları yerleştirin ve iç kısmına halka halka doğranmış soğanları ekleyin. Aynı fırın kabına halka şeklinde doğranmış patatesleri de düzenli bir şekilde yerleştirin."", ""Üzerine iri doğranmış kırmızı ve yeşil biberleri ekleyin."", ""Aroma vermesi için iri doğranmış sarımsakları da ekleyin."", ""Son olarak taze otları ve defne yaprağını ekleyin."", ""Zeytinyağı, taze sıkılmış limon suyu, karabiber ve tuzu bir kasede karıştırın. Hazırladığınız sosu balıkların üzerine gezdirin."", ""Son olarak taze otlar ve limon dilimleri ile balıkları süsleyin. Önceden ısıtılmış 200 derece fırında yaklaşık 35 dakika kadar pişirin."", ""Çipura hazır. Afiyet olsun!""]"
c29b2ca0-2198-4780-b054-2583c655c042,"Cake au yaourt, poires et noix (facile et rapide)",France,"Ne jeter plus vos fruits, redonnez leur une seconde vie...En gâteau, en compotes, en jus ou confitures, lutter contre le gaspillage",Gateaux Au Yaourt,"[""1 Yaourt"", ""30 g Poudre d'amandes"", ""3 Œuf(s)"", ""250 g Farine"", ""250 g Beurre pommade"", ""2 sachet(s) Sucre vanillé"", ""30 g Sucre vergeoise"", ""190 g Sucre semoule"", ""1 pincée(s) Fleur de sel"", ""2 Poire(s)"", ""1 bouchon(s) Alcool"", ""30 g Sirop de glucose"", ""150 ml Eau"", ""Noix""]","[""Dans un saladier, mélangez le sucre semoule, le sucre vergeoise, 1 sachet de sucre vanille (le second pour saupoudrer sur le gâteaux avant cuisson) avec le beurre pommade et la poudre d'amande afin d'obtenir un mélange bien homogène"", ""Ajoutez les oeufs, le yaourt et la fleur de sel. Mélanger vivement pour obtenir une masse lisse"", ""Dans une casserole, faites chauffer l'eau, le glucose et l'alcool pour obtenir un sirop. Taillez les poires en lamelles puis en dès et disposez les dans un plat à gratin."", ""Attendre que le sirop refroidisse un peu et versez le ensuite sur les poires."", ""Laissez mariner 5 minutes."", ""Préchauffez le four à 180°."", ""Chemisez votre moule puis enfourner à 150° chaleur tournante pendant 1h-1h15 (temps de cuisson à titre d'indication)""]"
090b7eb2-2509-4fe7-9dcf-c882358d96dc,Tacos croccanti con pollo e salsa satay,Italy,"Oggi, facciamo un mix di cucina messicana e thai con questa ricetta di tacos croccanti farciti con pollo e salsa satay : un modo per preparare un piatto originale e inaspettato . La base è molto semplice, i tacos sono stati preparati con delle piadine cotte al forno . Per il condimento, invece, abbiamo utilizzato cosce di pollo cotte a fuoco lento con latte di cocco e burro di arachidi. Questa combinazione di sapori non farà altro che portare un po’ di sole nel vostro piatto, provate subito questi deliziosi tacos fusion !",Secondi Piatti,"[""{\""name\"": \""piadine\"", \""amount\"": 6.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""rossa\"", \""amount\"": 0.5, \""unit\"": \""cipolla\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""lime\"", \""amount\"": 1.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di latte di cocco\"", \""amount\"": 200.0, \""unit\"": \""ml\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di salsa di soia\"", \""amount\"": 30.0, \""unit\"": \""ml\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di burro di arachidi\"", \""amount\"": 1.0, \""unit\"": \""cucchiaio\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""di pollo disossate (circa 1 kg)\"", \""amount\"": 6.0, \""unit\"": \""cosce\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""di zenzero fresco\"", \""amount\"": 0.5, \""unit\"": \""cucchiaio\"", \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""di acqua (mezzo bicchiere)\"", \""amount\"": 125.0, \""unit\"": \""ml\"", \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""di brodo di pollo concentrato\"", \""amount\"": 1.0, \""unit\"": \""dado\"", \""notes\"": null, \""order_index\"": 10}"", ""{\""name\"": \""Sale q.b.\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 11}"", ""{\""name\"": \""Pepe q.b\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 12}"", ""{\""name\"": \""di olio\"", \""amount\"": 4.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 13}"", ""{\""name\"": \""arachidi\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 14}"", ""{\""name\"": \""coriandolo fresco\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 15}""]","[""{\""step_number\"": 1, \""instruction\"": \""Preparazione del pollo satay: Sbucciate le cipolle e tagliatele alla julienne (fette sottili). Mettete da parte. Spremete il succo del lime. Pelate e sminuzzate finemente lo zenzero fresco. Mettete da parte. Togliete l'eccesso di grasso delle cosce di pollo. Condite a piacere.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""In un tegame profondo, aggiungete la cipolla, il succo del lime, il latte di cocco, la salsa di soia, il burro di arachidi e lo zenzero. Mescolate. Fate riscaldare mezzo bicchiere d'acqua e fate sciogliere il dado di pollo concentrato, quindi mescolatelo al resto. Ora unite anche il pollo dopo aver fatto dei tagli sulla superficie.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Fate cuocere a fuoco medio fino a 25-30 minuti. Togliete dal fuoco. *Se preferite una salsa più densa, togliete il pollo dal tegame e lasciate ritirare la salsa, fino a ottenere la consistenza desiderata. Fate cuocere a fuoco medio senza coperchio. Mescolate di tanto in tanto.\"", \""time_minutes\"": 30, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Recuperate le cosce di pollo e recuperate tutta la polpa. Sminuzzatela e mescolatela di nuovo alla salsa.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""Per preparare i tacos croccanti: Mettete ogni piadina piegata in due e appesa, con l'estremità verso il basso, sulla griglia del forno. Posizionate un'altra teglia nella parte inferiore del forno ( in questo modo, se una piadina dovesse staccarsi durante la cottura, cadrà sulla teglia)\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 6, \""instruction\"": \""Fate cuocere per 10-15 minuti a 190°C (il tempo può variare in base al forno). Le piadine devono essere croccanti e leggermente dorate. Togliete le piadine dalla griglia facendo attenzione a non bruciarvi. Inoltre, fatelo con delicatezza per non romperle.\"", \""time_minutes\"": 15, \""temperature\"": \""190°C\"", \""notes\"": null}"", ""{\""step_number\"": 7, \""instruction\"": \""Per l'assemblaggio dei tacos: riempite tacos con il pollo sfilacciato e la salsa. Decorate con qualche foglia di coriandolo fresco e le arachidi tritate. I tacos di pollo sono pronti!\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
7483b8c0-1756-4d06-9fd1-0250490ab241,Galletas saladas de avena y trigo sarraceno: receta fácil de picoteo o para la tabla de quesos,Spain,"Rústicas galletas de avena y trigo sarraceno con un toque dulzón, ideales para acompañar quesos, patés o embutidos",Postres,"[""Liliana Fuchs"", ""Liliana Fuchs"", ""Estas rústicas pastas no tienen casi azúcar pero cuesta un poco bautizarlas como \""saladas\"" por el sabor dulzón natural que aporta la combinación de avena, alforfón y el toque de avellanas. Eso las convierte en unasgalletas muy versátiles para tomar a cualquier hora, pero sin duda son un bocado idóneo para acompañar una buena selección de quesos, patés o embutidos de picoteo."", ""Si empleamos copos de avena certificados sin gluten es una recetaapta para celíacos-teniendo en cuenta estas salvedadesque explican nuestros compañeros deVitónica-, con una textura granulosa que se deshace fácilmente en migas precisamente por la falta de elasticidad que proporciona el gluten de otras harinas.""]","[""Liliana Fuchs"", ""Liliana Fuchs"", ""Estas rústicas pastas no tienen casi azúcar pero cuesta un poco bautizarlas como \""saladas\"" por el sabor dulzón natural que aporta la combinación de avena, alforfón y el toque de avellanas. Eso las convierte en unasgalletas muy versátiles para tomar a cualquier hora, pero sin duda son un bocado idóneo para acompañar una buena selección de quesos, patés o embutidos de picoteo."", ""Si empleamos copos de avena certificados sin gluten es una recetaapta para celíacos-teniendo en cuenta estas salvedadesque explican nuestros compañeros deVitónica-, con una textura granulosa que se deshace fácilmente en migas precisamente por la falta de elasticidad que proporciona el gluten de otras harinas."", ""Aunque hemos adaptado ligeramentela receta original, responden al formato típico de las típicasbiscuitsbritánicas, crujientes y que admiten diversas formas depersonalizarlas: con semillas, comino o alcaravea, otras especias, diferentes frutos secos, etc."", ""Precalentar el horno a 180ºC con calor arriba y abajo, sin aire. Preparar una bandeja con papel de hornear.Triturar en un procesador de alimentoso robot la avena, la harina de trigo sarraceno, el azúcar, el bicarbonato y la sal, sin pulverizar del todo."", ""Añadir la mantequilla fría troceada y pulsar brevemente el robot para incorporarla en tandas muy cortas, hasta formar como unas migas. Añadir el agua poco a poco sin dejar de triturar o mezclar hasta lograr una masa suave y maleable, perono pegajosa en exceso. Quizá no necesitemos todo el agua."", ""Cuando se despegue de las paredes, llevar a una superficie plana cubierta con papel de hornear antiadherente, compactar con las manos, poner otra capa encima y estirar con rodillo dejando ungrosor de 4-5 mm. Recortar galletas redondas, reamasar los restos y continuar hasta terminar."", ""Disponer las galletas en la bandeja preparada, pincelar con agua y añadir encima las avellanas picadas y algo de pimienta molida, presionado ligeramente. Hornear durante unos18-20 minutosy enfriar sobre rejilla."", ""Enla fuente originalde esta receta de galletas saladas recomiendan acompañar las pastas conqueso suizo gruyère, moras frescas y vino de Oporto. Partiendo de esa base, podemos cambiar el lácteo por otro queso similar que nos guste, por ejemplo un semicurado de cabra o un curado más añejo de oveja,como el manchego, incuso algún cremoso más graso como la torta del Casar o unaalternativa vegana. Si somos indecisos, nada como montar unabuena tabla de quesos, añadiedo fruta fresca y algo ácida, como frambuesas y uvas, o inclusomermeladas caseras."", ""En Directo al Paladar |Biscotes crujientes de frutos secos: receta de aperitivo para tu tabla de quesosEn Directo al Paladar |Marchando una tabla de quesos británicos para nuestro picoteo del finde""]"
1d4abbfe-4d2b-478d-8bf8-a07cdb77acfe,Torta pa-ris-ina l.montersino,Italy,Ricetta Dessert ricetta torta parisina di l. montersino,Dolci,"[""{\""name\"": \""di farina di riso\"", \""amount\"": 250.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""di farina di mais giallo tipo fumetto setacciata\"", \""amount\"": 100.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di farina di mandorla setacciata\"", \""amount\"": 75.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di burro\"", \""amount\"": 225.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di zucchero a velo\"", \""amount\"": 190.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di lievito per dolci\"", \""amount\"": 4.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""di tuorlo\"", \""amount\"": 140.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""Per la crema pasticcera senza glutine: (ricetta divisa)\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""di latte intero\"", \""amount\"": 200.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""di panna fresca\"", \""amount\"": 50.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 10}"", ""{\""name\"": \""di tuorli\"", \""amount\"": 75.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 11}"", ""{\""name\"": \""di zucchero\"", \""amount\"": 75.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 12}"", ""{\""name\"": \""di amido di mais\"", \""amount\"": 10.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 13}"", ""{\""name\"": \""di amido di riso\"", \""amount\"": 9.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 14}"", ""{\""name\"": \""bacello di vaniglia\"", \""amount\"": 0.25, \""unit\"": \""di\"", \""notes\"": null, \""order_index\"": 15}"", ""{\""name\"": \""Per il ripieno: (la quantit\\u00e0 del composto \\u00e8 secondo me eccessiva se usate lo stampo da 22 !)\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 16}"", ""{\""name\"": \""di uova intere\"", \""amount\"": 265.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 17}"", ""{\""name\"": \""di tuorli\"", \""amount\"": 105.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 18}"", ""{\""name\"": \""di zucchero semolato\"", \""amount\"": 210.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 19}"", ""{\""name\"": \""di farina di riso\"", \""amount\"": 150.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 20}"", ""{\""name\"": \""di amido di riso (io ho usato mais)\"", \""amount\"": 40.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 21}"", ""{\""name\"": \""di mandorle pelate (tritate finemente e passate al setaccio)\"", \""amount\"": 120.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 22}"", ""{\""name\"": \""armelline in farina (Sono le mandorle presenti nei noccioli di albicocca, in sostituzione usate mandorle amare o essenza di mandorla amara)\"", \""amount\"": 20.0, \""unit\"": \""di\"", \""notes\"": null, \""order_index\"": 23}"", ""{\""name\"": \""di burro\"", \""amount\"": 90.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 24}"", ""{\""name\"": \""di pasta frolla\"", \""amount\"": 700.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 25}"", ""{\""name\"": \""vedi ricetta sopra (ricetta riportata sopra)\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 26}"", ""{\""name\"": \""di crema pasticcera\"", \""amount\"": 360.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 27}"", ""{\""name\"": \""vedi ricetta sopra (la ricetta indica 300)\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 28}"", ""{\""name\"": \""di amaretti in polvere (io li ho preparati prima con farina di mandorle, zucchero, albumi e scorza di limone)\"", \""amount\"": 100.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 29}"", ""{\""name\"": \""di pesche sciroppate (la ricetta indica 300)\"", \""amount\"": 360.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 30}"", ""{\""name\"": \""di mandorle a filetti ( se nn le avete immergete le mandorle a bagno fino a renderle morbide e con coltello affilato ricavate i filetti)\"", \""amount\"": 100.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 31}""]","[""{\""step_number\"": 1, \""instruction\"": \""-( vi consiglio di preparare tutte le basi il gg prima )Preparate la frolla senza glutine-Impastate tutte le farine setacciate con lo zucchero, le uova, il lievito e il burro a pezzetti. Impastate (con la foglia se usate l'impastatrice) fino a rendere il composto omogeneo. Coprite con la pellicola e fate riposare in frigo per almeno 2 ore-\"", \""time_minutes\"": 120, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Preparate la crema pasticcera: Versate in un pentolino il latte con la panna e la bacca di vaniglia (precedentemente incisa e raschiata per fare uscire i semi) e fate scaldare a fuoco lento. Nel frattempo lavorate con le fruste le uova con lo zucchero fino a renderle chiare. Aggiungete gli amidi e mescolate ancora. Versate il latte caldo nel composto di uova e miscelate con la frusta per amalgamare il tutto. Portate sul fuoco e fate cuocere sempre mescolando fino a che la crema non sarà densa. Una volta raggiunta la giusta consistenza versatela in una teglia adagiateci sopra della pellicola trasparente in modo che non si formi il velo in superficie. Lasciate freddare e riponete in frigo! Composizione del dolce: Prelevate dal frigo la pasta frolla e ammorbiditela leggermente con le mani. Stendetene un pezzo su carta da forno (spessore di 4 mm circa) e spennellatela con un composto di tuorlo e panna in parti uguali. Rigate delicatamente la frolla con il tarocco dentato o in sostituzione con il dorso della forchetta. Sistemate in frigo per fare freddare bene e successivamente ricavatene delle striscioline da 1,5 cm di larghezza! Con la restante pasta frolla rivestite a mano uno stampo ( usato 26 cm) per torte (non è possibile stenderla sul piano e traferire in tortiera per la fragilità della frolla) cercando di ricoprirlo in modo uniforme con spessore di 5 mm massimo.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Una volta che lo stampo è pronto preparate la farcia: Montate le uvoa e i tuorli con lo zucchero a lungo fino a rendere il composto spumoso e fermo. Incorporatevi dopo averle setacciate, la farina di riso, l'amido, la farine di mandorle e di armelline, quindi il burro fuso. Componete il dolce come vedete nei passaggi in foto: Dopo aver bucherellato la frolla alla base formate uno strato di crema pasticcera, spolverate con gli amaretti sbriciolati e disponete le pesche sciroppate tagliate a fettine. Versate sopra il composto preparato precedentemente, spolverate con le mandorle a filetti e concludete con le striscie di frolla incrociate facendole aderire bene al bordo del dolce. Rifilate la frolla in eccesso e passate in forno caldo a 180 °C per 40 minuti circa o fino a cottura (la ricetta indica 20 minuti a 200°) Prelevate dal forno e fate freddare bene prima di sformarla. ( Vi consiglio una volta fredda di passarla in frigo per \\\""bloccarla\\\"" e poi sformarla e consumarla!!!) finito con zucchero a velo e lucidato le stricie di pasta con miele! Per la decorazione ho preparato una sfera di caramello a cui ho adagiato dei sottilissimi petali di mandorla.\"", \""time_minutes\"": 40, \""temperature\"": \""180 °C\"", \""notes\"": null}""]"
3733c593-8f6d-42a2-adab-4f3ad6311c79,4 Büyük Boy Pizza,Turkey,"Evde kolayca yapabileceğiniz, lezzetli ve bol malzemeli 4 büyük boy pizza tarifi",Ana Yemek,"[""2 su bardağı ılık su"", ""1 paket instant maya"", ""1 yemek kaşığı toz şeker"", ""2 silme tatlı kaşığı tuz"", ""4,5 su bardağı un"", ""4 yemek kaşığı zeytinyağı""]","[""Önce pizza sosunu hazırlayalım. 2 yemek kaşığı zeytinyağını ve 1 tatlı kaşığı domates salçasını tavaya alın."", ""Bir dakika kavurduktan sonra 2 diş rendelenmiş sarımsağı ekleyip karıştırın. Hemen arkasından 2 su bardağı domates sosunu ve baharatlarını ekleyip 2-3 dakika orta ateşte pişirin."", ""Pizza hamuru için; malzemeleri yoğurma kabına alıp yoğurun. Ele hafif yapışan, yumuşak bir hamur elde edin. (videoyu izlemenizi tavsiye ederim.) Derin bir kabın içine 4 yemek kaşığı zeytinyağını alın."", ""Hamuru kabın içine yerleştirip yağın her yerine değmesini sağlayın. Ardından üzerini kapatıp 30 dakika mayalanması için bekleyin."", ""Yeterince mayalandıktan sonra hamuru rulo yapıp 4 eşit parçaya bölün. Parçaları elinizle yuvarlayarak beze haline getirin."", ""Bezelerden birini alın ve dilediğiniz kalınlıkta olana dek açın. Ben açarken merdane kullandığım ama dilerseniz elinizle de kolaylıkla açabilirsiniz."", ""Hamuru açtıktan sonra fırın kabını (tepsi) tezgaha alın. Tabanına mısır unu serptikten sonra hamuru tepsiye yerleştirin."", ""Hamurun üzerine hazırladığınız pizza sosundan sürüp rendelenmiş kaşar peyniri ile kaplayın. Daha sonra dilediğiniz malzemeleri yerleştirebilirsiniz."", ""Önceden ısıtılmış 240 derece fırında yaklaşık 10 dakika pişirin. Pizzanızı fırında ortanın bir alt rafında pişirmenizi tavsiye ederim. Diğer türlü pizzanın üzerindeki malzemeler fazla pişip kurulabili""]"
