id,name,country,description,category,ingredients,instructions
ee507b25-0948-471d-ab37-8af605592ace,Cheesecake kinder bueno senza cottura,Italy,"Ma quanto sono buoni i  Kinder Bueno ? Questa barretta di cioccolato è stata lanciata sul mercato nel 1991 dalla  Kinder   in Italia e poi in Germania, per poi essere resa disponibile da metà anni novanta in numerosi paesi in tutto il Mondo,   dal Brasile a Singapore ,  dalla Grecia alla Colombia.  Avete sempre sognato di preparare un   dolce con i Kinder Bueno  ? Ecco la ricetta della nostra golosa  cheesecake senza cottura : una base croccante fatta di cioccolato e  riso soffiato al cioccolato , una crema deliziosa, dei pezzi di cioccolato e di  Kinder Bueno.  Provate subito questo  desserr cremoso senza cottura , seguite la ricetta spiegata passo per passo!",Dolci,"[""{\""name\"": \""di cioccolato al latte\"", \""amount\"": 200.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""di riso soffiato al cioccolato (sul sito trovate la ricetta per prepararlo a casa)\"", \""amount\"": 75.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""di mascarpone\"", \""amount\"": 300.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""di panna fresca\"", \""amount\"": 300.0, \""unit\"": \""ml\"", \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""di latte condensato\"", \""amount\"": 75.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di estratto di vaniglia\"", \""amount\"": 1.0, \""unit\"": \""cucchiaino\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""Bueno\"", \""amount\"": 3.0, \""unit\"": \""kinder\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""cioccolato al latte\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""Bueno\"", \""amount\"": 1.0, \""unit\"": \""kinder\"", \""notes\"": null, \""order_index\"": 9}""]","[""{\""step_number\"": 1, \""instruction\"": \""Sciogliete il cioccolato latte, poi mescolatelo con il riso soffiato al cioccolato. Trasferite la preparazione in uno stampo a cerniera foderato con carta da forno e nastro acetato. Quindi mettete in frigorifero per 15 minuti.\"", \""time_minutes\"": 15, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Battete il mascarpone con la panna fresca (molto fredda), il latte condensato e l'estratto di vaniglia. Dovete ottenere un crema omogenea.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Spezzettate i 3 Kinder Bueno.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Versate 1/3 della crema ottenuta sulla base di cioccolato, quindi livellate aiutandovi con una spatola. Aggiungete la met\\u00e0 dei kinder bueno spezzettati e ripartiteli in modo uniforme.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""Ripetete l'operazione poi ultimate gli strati con la crema. Mettete in frigorifero per 3 ore, poi 45 minuti in congelatore.\"", \""time_minutes\"": 45, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 6, \""instruction\"": \""Decorate con pezzi di cioccolato al latte ed 1 Kinder Bueno. La cheesecake senza cottura \\u00e8 pronta!\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
005de446-1cdb-43ef-a5e9-1ad555a19db6,Cake saumon feta olives,France,"saumon fumé, olives vertes, feta, lait, huile d'olive, farine, oeuf, levure, sel, poivre, aneth, ciboulette",cake salé apéritif,"[""2 tranches de saumon fumé ou truite fumée"", ""100 g d'olives vertes"", ""20 cubes de feta"", ""25 cl de lait"", ""1/2 verres d'huile d'olive"", ""1.5 verres de farine"", ""3 oeufs"", ""1 sachets de levure"", ""sel"", ""poivre"", ""aneth"", ""ciboulette""]","[""Faire chauffer le four à 180°C et beurrer un mouler à cake."", ""Mélanger farine, levure et oeufs puis ajouter progressivement le lait et l'huile d'olive jusqu'à obtenir une pâte bien lisse."", ""Découper les olives en deux et le saumon fumé en petites lamelles."", ""Ajouter à la préparation les olives, le saumon et la féta puis assaisonner avec sel/ poivre et herbes."", ""Verser la préparation dans le moule et enfourner pendant 45 minutes""]"
865b716b-0cf1-48e4-919e-fd55788a1efc,Potatoes de patates douces,France,"Des potatoes de patates douces sont croustillantes à l'extérieur et fondantes à l'intérieur. Elles sont cuites au four avec un peu d'huile d’olive. Pour cette recette, nous les avons et assaisonnées avec du paprika, du romarin et du sel.",Purées de pommes de terre,"[""1 kg Patate(s) douce(s)"", ""20 g Huile d'olive"", ""10 g Paprika"", ""Sel"", ""Romarin""]","[""Préchauffez le four à 200°C. Lavez et coupez les patates douces en quartiers."", ""Déposez les quartiers de patates douces dans un bol. Versez l’huile d’olive, parsemez de paprika et de sel puis mélangez."", ""Répartissez vos potatoes de patates douces sur la plaque recouverte de papier sulfurisé. Puis, saupoudrez de romarin avant d'enfourner 25 minutes à 200°C."", ""Une fois votre plaque sortie du four, débarrassez aussitôt et dégustez chaud.""]"
0ec75cfe-d4e7-46d0-9dde-b1500b425c62,Receta de Ensalada de nopales mexicana,Spain,"Hoy en ResetasGratis.net te enseñaremos a hacer una deliciosa ensalada ligera muy a la mexicana, la cual puedes utilizar como acompañamiento de cualquier platillo que realices o incluso para disfrutar sin más.Los ingredientes que de esta ensalada de nopales combinan con todo y además de ser una ensalada super saludables, su ingrediente principal, el nopal, se caracteriza por un alto contenido de fibra y vitaminas.Sigue leyendo y aprende esta nueva receta mexicana que seguro se volverá un fijo en tu meno, la ensalada de nopales mexicana es una delicia, a qué esperas para comprobarlo!",Acompañamiento,"[""4 piezas de Nopal mediano"", ""1 Tomate rojo"", ""½ Cebolla"", ""1 rama de Cilantro fresco"", ""1 pizca de Sal"", ""1 pizca de Pimienta"", ""1 diente de Ajo""]","[""A continuación podrás ver los ingredientes que utilizaremos en esta preparación.El nopal es uno de los vegetales con más propiedades medicinales que hay, es una estupenda fuente de fibra, calcio, antioxidantes, minerales y vitaminas. En México es un alimento clásico aunque fuera de sus fronteras no es muy conocido."", ""Comenzamos rebanando los nopales en pequeños rectángulos como los vemos en la imagen."", ""Tomamos los nopales y los agregamos junto con un trozo de cebolla y el diente de ajo en una cacerola con agua hirviendo para que comience su cocción y los dejamos por al rededor de 15 minutos, moviendo constantemente.Agregamos también un poco de sal al agua."", ""Mientras tanto, picamos la cebolla, el tomate rojo y el cilantro fresco, y los reservamos por un momento hasta que estén listos los nopales."", ""Una vez cocidos los nopales, los agregamos a una coladera para drenar el agua con la que se cocinaron. Dejamos que se enfríen un poco."", ""Y ¡LISTO! Combina los nopales con el tomate rojo, el cilantro y la cebolla. Agrega un poco de sal y pimienta y ya puedes comenzar a disfrutar de la deliciosa y saludable ensalada de nopales mexicana. ¡Buen Provecho!Si quieres más recetas mexicanas con nopales, puedes probar las tortitas de nopales o la sopa de nopales con habas.""]"
e199ab89-eb7d-4b4a-84d6-a951cc3bbc88,Mini crêpe et confitures,France,A light and sweet breakfast or snack dish made with mini crêpes filled with various fruit preserves.,Crepes,"[""4 Œuf(s)"", ""250 g Farine"", ""0.5 l Lait demi-écrémé"", ""30 g Beurre allégé"", ""25 g Fructose"", ""l Confiture d'orange""]","[""Dans un bol, mélangez la farine avec les œufs, le fructose cristallisé et le lait. Dans une casserole, faites fondre le beurre et versez-le sur la pâte, puis laissez reposer 30 min."", ""Versez un peu de pâte sur une crêpière et étalez-la. Cuisez la crêpe quelques secondes et retournez-la. Servez les crêpes avec la confiture de votre choix.""]"
5fb3effb-4c52-455a-bcd0-1a3cd0b373cd,"Bicchierini ricotta, pere e cioccolato",Italy,Un dessert leggero e sfizioso. preparatelo per stupire i vostri ospiti!,Dolci,"[""{\""name\"": \""gr. di ricotta\"", \""amount\"": 250.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""gr. di cioccolato fondente al 70%\"", \""amount\"": 30.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""gr. di nocciole\"", \""amount\"": 30.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""gr. di miele di acacia\"", \""amount\"": 70.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""Abate\"", \""amount\"": 3.0, \""unit\"": \""pere\"", \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di amido di mais\"", \""amount\"": 1.0, \""unit\"": \""cucchiaino\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""\\u00bd bacca di vaniglia\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""\\u00bd limone\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 8}""]","[""{\""step_number\"": 1, \""instruction\"": \""Sbucciate le pere, tagliatele a dadini e fatele cuocere in padella per circa 3-4 minuti con 30 grammi di miele, i semini estratti dalla bacca di vaniglia e il succo di limone nel quale avrete sciolto l'amido di mais. Dopodich\\u00e9, frullatene 100 grammi e lasciate raffreddare tutto separatamente.\"", \""time_minutes\"": 4, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Passate al setaccio la ricotta, unite le pere frullate, 40 grammi di miele e il cioccolato tagliato a scagliette, tenendone un po\\u2019 da parte per la decorazione. Amalgamate tutto delicatamente con una frusta.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Composizione dei bicchierini: aiutandovi con una sac \\u00e0 poche, fate uno strato di ricotta sul fondo dei bicchierini, sistemate sopra alcuni cubetti di pera e qualche nocciola tritata grossolanamente, procedete con un altro strato di ricotta e terminate con i cubetti di pera, la granella di nocciole e alcune scagliette di cioccolato.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
6900967e-a59f-4ebf-8cbf-e7ee8f4bb84e,Terrine de dinde peu calorique,France,"escalope de dinde, oeuf, oignon, maïzena, persil, estragon, paprika, poivre, sel, sésame","terrine, pâté","[""3 escalopes de dinde"", ""1 oeufs"", ""1 oignons émincés crus"", ""1 cuillères à soupe de maïzena ou farine"", ""persil"", ""estragon"", ""paprika"", ""poivre"", ""sel"", ""sésame""]","[""Dans un blender, mettre les escalopes de dindes crues et coupées en morceaux, l'oeuf, l'oignon émincé, la maïzena ou farine, les épices."", ""Mixer quelques instants jusqu'à obtenir une pâte assez lisse."", ""Mettre dans un moule à terrine ou dans des petits moules à financiers."", ""Recouvrir de graines de sésame."", ""Enfourner 25 minutes à 180 degrés.""]"
52ca09e2-0b38-4958-8ce1-40907bcc866d,Receta de Cristinas de almendra o coca Cristina,Spain,"Las Cristinas de almendra o coca Cristina son un dulce típico de la Comunidad Valenciana. Pero aunque los ingredientes son los mismos, según el pueblo o ciudad, se hacen de una manera u otra y se las adorna de una forma diferente.En esta ocasión comparto con RecetasGratis mi receta de torta Cristina con almendras laminadas por encima que le otorgan un sabor aún más notorio de este delicioso fruto seco.",Merienda,"[""100 gramos de Almendra molida"", ""100 gramos de Azúcar                                                                    (½ taza)"", ""50 gramos de Harina"", ""2 Huevos"", ""1 Limón"", ""1 puñado de Almendras laminadas""]","[""El primer paso para preparar estas Cristinas de almendra o torta Cristina es separar las yemas de las claras y batir estas hasta que estén bien montadas y duras. Añade el azúcar y bate hasta formar un merengue suizo liso y sin grumos. Añade las yemas y sigue batiendo con las varillas.Echa la almendra molida y bate con una espátula con cuidado para que no se baje el merengue. Añade la harina tamizada pasada por un colador y mezcla con cuidado. Ralla el limón y añádelo a la mezcla."", ""Prepara papel vegetal o sulfurizado y colócalo sobre una bandeja de horno. Ves echando cucharadas de la pasta de la coca Cristina sobre el papel, dejando una separación entre las masas porque crecen y se desparraman un poco.Echa un poquito de azúcar por encima de cada Cristina de almendra. Puedes adornarlas con media almendra Marcona, almendras laminadas, media cereza confitada o no poner nada."", ""Cuece las Cristinas de almendra en el horno precalentado a 180-200 ºC durante unos 8 o 9 minutos, hasta que hayan tomado color. El tiempo de cocción de la cocas Cristina valencianas depende de cada horno así que ves vigilándolas por si acaso para que no se lleguen a quemar.Te recomiendo que pruebes también otros dulces típicos de Francia llamados Calissons d'Aix y una postre más local llamado coca mallorquina dulce. ¡Y no te pierdas mi blog Mandarinas y miel para que conozcas todas mis recetas!""]"
454f9887-0d86-459a-90f7-6572c3ddd418,Receta de Pasta con coliflor y queso,Spain,"¿Te gusta la pasta? ¿No sabes cómo combinar la coliflor? ¡Prueba esta pasta con coliflor que te mostramos en RecetasGratis! Estamos hablando de una receta sencilla, muy equilibrada, con pocas grasas y mucha fibra.La coliflor con pasta es perfecta para deportistas, porque cuenta con hidratos de carbono necesarios para una actividad física intensa y, además, ofrece todas las vitaminas y proteínas de la coliflor. El toque del gratinado y las hierbas provenzales le dan un sabor fantástico que nada tiene que envidiar a cualquier otro plato de pasta. Si estás intentando comer saludable, tienes que probar estos espaguetis con coliflor, ¡porque son un platazo!",Plato principal,"[""180 gramos de coliflor"", ""200 gramos de espagueti integral"", ""2 dientes de ajo"", ""½ cucharadita de hierbas provenzales"", ""30 gramos de queso gouda"", ""30 gramos de queso havarti"", ""4 cucharadas soperas de aceite de oliva"", ""1 pizca de sal"", ""1 pizca de pimienta negra molida""]","[""Comenzamos por cocer la pasta en abundante agua hirviendo con un poco de sal. En otra olla, cocemos la coliflor (cortada en arbolitos) en agua hirviendo durante 5-6 minutos. Escurrimos y reservamos."", ""En una sartén, salteamos los ajos pelados junto con la coliflor cocida y 4 cucharadas de aceite de oliva. Dejamos que se doren los ajos y la coliflor durante 3 minutos."", ""A continuación, agregamos las hierbas provenzales, un poco de sal y pimienta negra molida. Cocinamos 3 minutos más. Si tienes hierbas frescas por casa, puedes añadir variedades como la albahaca o el orégano, que le van muy bien. Mientras tanto, precalentamos el horno con la opción de gratinar."", ""Una vez cocidos, añadimos los espaguetis a nuestro sofrito de coliflor con hierbas y removemos para que se integren con el aceite y el resto de sabores. Si quieres, puedes poner 2 cucharadas del agua de cocción de la pasta para que quede más jugosa."", ""Colocamos la pasta con coliflor revuelta en una fuente para horno y agregamos los quesos por encima. Metemos la pasta al horno a gratinar hasta que los quesos se derritan."", ""Como ves, esta pasta con coliflor y queso es un plato sencillo y saludable que puedes elaborar en poco tiempo y que, además, apenas cuenta con grasas. Puedes acompañar la receta con una ensalada de tomate y aguacate, y de postre, una tarta de queso baja en calorías. ¡Mándanos tus comentarios!""]"
15611e00-3efc-4872-bf78-5cc4e384ed56,Receta de Ceviche de lentejas,Spain,"Como en RecetasGratis.net pensamos en todos nuestros usuarios, en esta ocasión traemos una deliciosa receta para veganos y vegetarianos: ceviche de lentejas,una opción diferente para las personas que no consumen proteína de origen animal, pues adicionamos los mismos ingredientes base de un ceviche tradicional peroutilizando como protagonista las lentejas. Anímate a realizarlo, quédate con nosotros, aprende cómo hacer ceviche vegano y cuéntanos qué te parece.",Entrante,"[""2 tazas de Lentejas"", ""2 unidades de Limón"", ""1 cucharada sopera de Cilantro fresco"", ""1 cucharadita de Cebolla en polvo"", ""1 cucharadita de Pasta de ajo"", ""1 unidad de Cebolla morada"", ""1 lata de Maíz tierno"", ""1 unidad de Aguacate"", ""1 pizca de Jengibre en polvo"", ""1 pizca de Pimienta roja"", ""1 pizca de Sal""]","[""Lo primero que debes hacer para realizar esta receta de vegana es prealistar los ingredientes del ceviche."", ""Recuerda que debes hidratar las lentejas en agua, durante una o dos horas aproximadamente."", ""Pasado el tiempo de hidratación, cocina las lentejas hasta que estén blandas y deja que se enfríen."", ""Lleva un plato hondo y adiciona el maíz tierno, con las lentejas frías y la cebolla morada finamente picada. Mezcla bien los ingredientes de nuestro ceviche vegano."", ""Añade el zumo de el limón, la cebolla en polvo, la pasta de ajo, el jengibre en polvo, la pimienta roja y la sal. Mezcla bien los ingredientes hasta que se integren."", ""Por último, añade el aguacate en cuadros pequeños y el cilantro finamente picado. Rectifica el sabor y, si deseas, añade un poco más de algún ingrediente que sea de tu gusto."", ""Sirve la receta de ceviche vegano de lentejas añadiendo un casco de limón y acompañando con tajadas de plátano, que puede ser de paquete o tostones de plátano verde caseros. Si deseas mas recetas veganas y tienes algún comentario o inquietud, ¡no dudes en preguntarnos! Recuerda que puedes añadir la foto del resultado final de tu receta. ¡Disfruta!""]"
