id,name,country,description,category,ingredients,instructions
456288c9-a87f-47fe-8556-88339352642d,Meringata con bavarese al cioccolato bianco e coulis di frutti di bosco,Italy,Ricetta Dessert ricetta meringata con bavarese al cioccolato e frutti di bosco,Dolci,"[""{\""name\"": \""Per la meringa\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 1}"", ""{\""name\"": \""albumi\"", \""amount\"": 2.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 2}"", ""{\""name\"": \""doppio peso di zucchero semolato\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 3}"", ""{\""name\"": \""Per la bavarese al cioccolato bianco\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 4}"", ""{\""name\"": \""tuorli\"", \""amount\"": 2.0, \""unit\"": null, \""notes\"": null, \""order_index\"": 5}"", ""{\""name\"": \""di zucchero\"", \""amount\"": 70.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 6}"", ""{\""name\"": \""di fecola\"", \""amount\"": 20.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 7}"", ""{\""name\"": \""di latte\"", \""amount\"": 250.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 8}"", ""{\""name\"": \""di cioccolato bianco\"", \""amount\"": 120.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 9}"", ""{\""name\"": \""di gelatina in fogli\"", \""amount\"": 8.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 10}"", ""{\""name\"": \""di panna\"", \""amount\"": 400.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 11}"", ""{\""name\"": \""Per la coulis di frutti di bosco\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 12}"", ""{\""name\"": \""di frutti di bosco\"", \""amount\"": 300.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 13}"", ""{\""name\"": \""di zucchero\"", \""amount\"": 2.0, \""unit\"": \""tbsp\"", \""notes\"": null, \""order_index\"": 14}"", ""{\""name\"": \""di gelatina in fogli\"", \""amount\"": 3.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 15}"", ""{\""name\"": \""Per decorare\"", \""amount\"": null, \""unit\"": null, \""notes\"": null, \""order_index\"": 16}"", ""{\""name\"": \""di panna montata zuccherata\"", \""amount\"": 300.0, \""unit\"": \""g\"", \""notes\"": null, \""order_index\"": 17}""]","[""{\""step_number\"": 1, \""instruction\"": \""Iniziare a montare gli albumi e quando iniziano a schiumare aggiungere lentamente 1\\\\2 dello zucchero.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 2, \""instruction\"": \""Quando saranno ben montati aggiungere piano piano l'altra met\\u00e0 dello zucchero e con una spatola mescolare delicatamente dal basso verso l'alto.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 3, \""instruction\"": \""Con una sacca formare su una teglia due dischi dal diametro di 22 cm. Mettere in forno a 100\\u00b0 per 1 ora e 1\\\\2 circa. Deve asciugare ma non colorare.\"", \""time_minutes\"": 60, \""temperature\"": \""100\\u00b0\"", \""notes\"": null}"", ""{\""step_number\"": 4, \""instruction\"": \""Far raffreddare. Intanto preparare la bavarese.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 5, \""instruction\"": \""In un pentolino mescolare i tuorli con lo zucchero. Aggiungere la fecola e quindi il latte. Portare sul fuoco e cuocere senza far bollire.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 6, \""instruction\"": \""Unire il cioccolato a pezzetti e la gelatina tenuta a bagno in acqua fredda e ben strizzata. Lasciare raffreddare mescolando spesso.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 7, \""instruction\"": \""Aggiungere la panna montata ma non troppo. Con la pellicola foderare una teglia della stessa dimensione delle meringhe e formare uno strato di bavarese.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 8, \""instruction\"": \""In uno stampo di silicone a mezze sfere disporre il resto della preparazione considerando che ne servir\\u00e0 un numero necessario a coprire la superficie del dolce. Mettere il freezer a rassodare.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 9, \""instruction\"": \""Per la coulis. Far prendere il bollore ai fruttini con lo zucchero.Spegnere, unire la gelatina.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 10, \""instruction\"": \""Filtrare con un colino e lasciare raffreddare. Assemblaggio.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 11, \""instruction\"": \""Su un disco di meringa appoggiare la bavarese appena tolta dal freezer, irrorare con la coulis e disporre il secondo disco. Sistemare sopra le semisfere di bavarese e altra coulis su ognuna.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}"", ""{\""step_number\"": 12, \""instruction\"": \""Decorare con panna montata zuccherata. Tenere in frigo tre ore prima di servire.\"", \""time_minutes\"": null, \""temperature\"": null, \""notes\"": null}""]"
1d684c70-ebf8-4997-8524-c51eb15083ef,Etli Pilav,Turkey,"Suyunu etten alan, lezzetli ve doyurucu bir klasik.",Pilav & Makarna,"[""2 su bardağı pirinç"", ""250 gram dana kuşbaşı eti"", ""1 adet havuç"", ""1 su bardağı haşlanmış nohut"", ""1 adet kesme şeker"", ""Soğuk Çay""]","[""Tereyağı ve zeytinyağını birlikte pilav tenceresinde eritin."", ""Havuçların kabuklarını soyun ve uzun uzun et hemen hemen etle aynı büyüklükte olacak şekilde doğrayın."", ""Etleri, tereyağı ve zeytinyağı ile birlikte kavurun."", ""Etler suyunu salıp çektiğinde havuçları da ilave edin ve kavurmaya devam edin. Havuçlar yumuşayınca haşlanmış nohutları, ve pirinçleri de ilave edin."", ""Üzerine 3 su bardağı sıcak su ilave edin tuzu, kesme şekeri ve kuş üzümlerini ilave edin. Kısık ateşte suyunu iyice çekene kadar pişirin."", ""Su kendini çekince nemli bir bez ile demlenmesi için pilavın ağzını kapatın. İşte bu kadar, afiyet olsun!""]"
1d69e83c-c4bb-4e09-a280-ff84d055edb1,Fırın Kuşkonmaz,Turkey,"Fırında pişen kuşkonmaz, limonlu sosuyla ferah ve lezzetli bir tarif.",Ana Yemek,"[""3 yemek kaşığı sıvı yağ"", ""1 adet limonun suyu"", ""1 adet limon kabuğu rendesi"", ""1 çay kaşığı tuz"", ""1 çay kaşığı kırmızı toz biber""]","[""Kuşkonmazları yıkayın. Saplarının en sert yerinden kesin kestikten sonra kök kısmından tıraş edebilirsiniz."", ""Sıvı yağ, limon, sarımsak rendesi ve baharatlarla birlikte kilitli poşet veya buzdolabı poşetinde harmanlayarak 1 saat buzdolabında dinlendirin."", ""Yağlı kağıt serili fırın tepsisine kuşkonmazları dizin. Poşette kalan baharatlı sosu da üzerine dökün."", ""180 derece fırında 15-20 dakika pişirin."", ""Üzeri için ayıkladığınız narlar ve yaban mersinlerini ilave ederek servis edebilirsiniz.""]"
1d734243-7b53-4e7c-9ce6-8e99a33b21d0,Krem Şantili İrmikli Tatlı,Turkey,"Yumuşacık dokusu ve krem şantiyle buluşan irmikli tatlı, damaklarda unutulmaz bir lezzet bırakır.",Tatlı,"[""1 adet yumurta"", ""1 yemek kaşığı sirke"", ""1 su bardağı irmik"", ""1 paket vanilin"", ""1/2 paket kabartma tozu"", ""125 gram margarin (oda sıcaklığında)"", ""1 su bardağı sıvı yağ"", ""1/2 su bardağı yoğurt"", ""2,5 su bardağı un (aldığı kadar)""]","[""İlk olarak şerbeti hazırlayın. Malzemeleri limon dışında bir tencereye koyun ve kaynatmaya başlayın ardından ocaktan almadan beş dakika önce birkaç damla limon suyu dökün ve karıştırıp, 5 dakika sonra"", ""Hamur için malzemelerin tamamını bir kapta karıştırın ve kulak memesi sertliğinde bir hamur elde edin. Elde ettiğiniz hamuru 15 dakika kadar dinlendirin ve bir merdane yardımıyla geniş bir yuvarlak şe"", ""Ardından bir bardak yardımı ile hamurdan yuvarlak dilimler kesin. Bu yuvarlak dilimleri yarı yarıya ayırın. İlk yarı kısmın ortalarına bir kapak ile yuvarlak bir boşluk oluşturun. Elde edeceğiniz yuva"", ""Bu aşamaları tamamına uyguladıktan sonra elde ettiğiniz hamurun dışını ve üstünü irmiğe bulayın. Fırın tepsisini tereyağı veya margarin ile yağlayın ve tepsiye hamurları dizin. 180 derecelik fırında h"", ""Fırında çıkarttıktan sonra ilk ısısının gitmesini bekleyin ve soğuk şerbeti üzerilerine dökün. Şerbet hamuru her tarafına bulasın diye bir süre sonra tersini çevirin. Fazla şerbetini alın ve tabaklara"", ""Krem şantiyi hazırlayın ve içerisindeki boşluğa sıkın, biraz dolapta dinlendirip servis etmenizi öneririz. Dilerseniz üzerine Antep fıstığı serpebilirsiniz. Afiyet olsun…""]"
eaa6d2f9-8c3c-45a3-b5f3-6d40febdf326,Gratin de brocolis au roquefort pimenté,France,"Un gratin crémeux et savoureux alliant la douceur du brocoli, la puissance du Roquefort et une pointe de piment pour un résultat réconfortant et gourmand.",Gratins,"[""75 g Roquefort"", ""80 g Gruyère râpé"", ""20 cl Crème fraîche (épaisse)"", ""2 Œuf(s)"", ""2 botte(s) Brocoli(s)"", ""2 gousse(s) Ail"", ""3 pincée(s) Piment en poudre"", ""20 g Beurre"", ""Sel poivre""]","[""Préchauffez le four à th.6 (180°C 350°F)."", ""Détaillez les brocolis en bouquets. Epluchez les tiges et coupez-les en tronçons."", ""Faites cuire les bouquets et les tiges 12 à 15 minutes à l'eau bouillante salée et égouttez soigneusement."", ""Battez les oeufs avec la crème. Incorporez le roquefort écrasé, les gousses d'ail hachées, le piment, sel et poivre."", ""Mettez les brocolis dans un plat à gratin beurré. Nappez de crème au roquefort et saupoudrez de gruyère."", ""Enfournez pendant 15 min. Si nécessaire, montez la température du four pour faire gratiner suffisamment."", ""Servez bien chaud. Accompagne bien les entrecôtes poêlées.""]"
1d80b9f3-1605-48e9-a5cc-8238371ed2a6,Çikolatalı Milföy Tatlısı,Turkey,"Çikolatalı milföy tatlısı, çıtır milföy hamurunun şekerli yumurta akıyla buluştuğu pratik ve lezzetli bir tatlıdır.",Tatlı,"[""1 paket milföy hamuru"", ""3-4 yemek kaşığı toz şeker"", ""1 adet yumurta akı""]","[""Milföyleri oda ısısında bekletelim."", ""Her bir dikdörtgen milföyü ikiye ayıralım. Ortaya çıkan iki kare milföyü de ortadan ikiye keselim. Hamurların yarısına çikolata kreması sürüp diğer yarısıyla birleştirelim. Kenarlarına çatalla bastıra"", ""Tepsiye dizelim. Üzerlerine yumurta akı sürüp şeker serpiştirelim."", ""Önceden ısıtılmış 180 derecelik fırına 15-20 dakika pişmeye bırakalım. Afiyet olsun.""]"
e1607777-f781-442d-8f3a-be4760e0f39e,"Receta de mamaliga, el pan rumano más fácil y versátil:  lo mismo se puede rellenar que usar como acompañamiento de guisos",Spain,"La mamaliga es un pan tradicional rumano, económico y versátil, elaborado con harina de maíz. Ideal como acompañamiento de guisos o para rellenar al gusto.",Plato Principal,"[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""La mamaliga es una receta clásica de lacocina rumana(y también moldava y húngara) muy económica y fácil de preparar. Esta suerte de pan se elabora con harina de maíz especial para polenta, a la que recuerda mucho. Su origen se encuentra en los hogares modestos, donde se sirvió como sustituta del pan y constituyó un alimento básico de supervivencia durante años."", ""En la actualidad se ha convertido en un alimento esencial en cualquier hogar, incluso en restaurantes de todo tipo. Es muy típico servirla como acompañamiento de los tradicionalessarmale, que es el plato de celebración por antonomasia de Rumanía. No obstante susposibilidades culinariasvan mucho más allá y es muy común servirla con quesos y crema agria, agregarla a salsas, como acompañamiento de guisos o, incluso, rellena y a modo de bocadillo.""]","[""Carmen Tía Alia"", ""Carmen Tía Alia"", ""La mamaliga es una receta clásica de lacocina rumana(y también moldava y húngara) muy económica y fácil de preparar. Esta suerte de pan se elabora con harina de maíz especial para polenta, a la que recuerda mucho. Su origen se encuentra en los hogares modestos, donde se sirvió como sustituta del pan y constituyó un alimento básico de supervivencia durante años."", ""En la actualidad se ha convertido en un alimento esencial en cualquier hogar, incluso en restaurantes de todo tipo. Es muy típico servirla como acompañamiento de los tradicionalessarmale, que es el plato de celebración por antonomasia de Rumanía. No obstante susposibilidades culinariasvan mucho más allá y es muy común servirla con quesos y crema agria, agregarla a salsas, como acompañamiento de guisos o, incluso, rellena y a modo de bocadillo."", ""Su elaboración essencilla. Solo hay que cocer la harina en agua con sal, agregando (opcionalmente) un poco de mantequilla durante media hora y listo. Hay quienes dejan que tome cuerpo dentro de la propia cacerola, pero a mi me gusta pasar la mezcla a un recipiente limpio y ligeramente aceitado para que se pueda desmoldar con más facilidad. Luego sol hay que cortarla, mejor si usas un hilo de cocina, y ¡a disfrutar!"", ""Calentamos el agua en una cacerola y añadimos la sal. Cuando se haya diluído bien agregamos la harina de maíz. Lo hacemos poco a poco y a modo de lluvia, al tiempo que removemos, para que no se formen grumos. Cocemos durante media hora, afuego muy suave, sin parar de remover y despegando la masa que se pegará -inevitablemente- a la base de la cacerola."", ""La mezcla Iiá espesando y tomando cuerpo poco a poco, según se evapora parte del líquido. Cuando sedespegue de las paredesestará lista. La podemos dejar enfriar en la misma cacerola o pasarla a un recipiente ligeramente engrasado con aceite, como he hecho yo. Esto facilita mucho el desmoldado una vez fría y lista para consumir."", ""Como he mencionado más arriba, lamamaligase puede acompañar de queso y nata agria o rellenar de otros alimentos como si fuera un sándwich y marcar en una parrilla o sartén, para que quede tostada y ligeramente crujiente por fuera. También se sirve como acompañamiento de sarmale y otros guisos tradicionales de la cocina rumana."", ""En DAP |CozonacEn DAP |Receta de mici rumanos (mititei)""]"
1d77d319-1edc-4dbe-be3f-3b6c6f70a5f8,Yulaflı Diyet Kurabiye,Turkey,"Sağlıklı ve pratik atıştırmalık için üç malzemeli, kolayca hazırlanan yulaflı diyet kurabiye.",Tatlı,"[""1 adet olgun muz"", ""1 paket kabartma tozu"", ""2 su bardağı yulaf"", ""1 adet yumurta akı"", ""3 yemek kaşığı kakao"", ""5 yemek kaşığı kayısı püresi"", ""1/2 çay bardağı ceviz"", ""1/2 çay bardağı fındık"", ""1/2 çay bardağı kuru üzüm (hurma veya incir de kullanabilirsiniz)"", ""70 gram bitter çikolata (bıçakla iri parçalanmış)""]","[""1 su bardağı yulafı rondoda un kıvamına getiriyoruz. Yumurta akını çırpma teliyle iyice köpürtüp ezilmiş muzla harmanlıyoruz."", ""Üzerine kalan tüm malzemeleri teker teker koyup gelişigüzel toplar yapıyoruz."", ""Tepsiye yerleştirdiğimiz topları 160 derece önceden ısınmış fırında 20 dakika kadar pişiriyoruz. Afiyet olsun.""]"
1d72a81f-3ef5-42b4-a5c6-d46544854d45,Pastane Açması,Turkey,"Mis gibi kokan, yumuşacık pastane açması tarifi.",Tatlı,"[""1,5 su bardağı süt"", ""1 su bardağı ılık su"", ""1 paket yaş maya (kuru maya da olabilir)"", ""2 adet yumurta (sarıları dışına sürülecek)"", ""1 çay bardağı yoğurt"", ""1 su bardağı sıvı yağ"", ""1,5 yemek kaşığı toz şeker"", ""1 tatlı kaşığı tuz"", ""6,5 su bardağı un""]","[""Şeker, ılık su, süt ve maya bir geniş bir yoğurma kabına alınıp karıştırılır. Mayanın çözülmesi için bir 15 dakika bekletilir."", ""Geri kalan tüm malzemeler içine koyulup güzel yumuşak bir hamur elde edene kadar yoğurulur. 1 saat bekletilir."", ""Mayalanan hamur tekrar yoğrulup 10 bezeye ayrılır. Daire şeklinde açılıp içine 1 cay kaşığı tereyağı sürülüp rulo yapılır kıvrılarak açma sekli verilir."", ""Önceden ısıtılmış fırında üzerileri kızarana kadar pişirilir. Afiyet olsun.""]"
882d04be-523e-4abb-8be2-fcf6e35638d2,Receta de Tortilla de espárragos verdes frescos,Spain,"Si buscas recetas para una cena ligera y saludable, ¡estas de suerte! Toma nota de la receta de tortilla de espárragos verdes frescos que te presentamos en RecetasGratis. Hemos preparado una tortilla de espárragos con un poquito de cebolleta. El plato puede parecer sencillo, pero tiene un sabor espectacular, te lo aseguramos.Los espárragos son verduras muy diuréticas que se recomiendan en las dietas para perder peso. También son ricos en ácido fólico y vitamina B12, ideales durante el embarazo. Si te gustan los platos nutritivos, sanos y bajos en grasa, no te pierdas esta tortilla de espárragos y cebolla.",Cena,"[""3 huevo"", ""½ cebolleta o cebolla"", ""12 espárragos verdes frescos"", ""1 pizca de sal"", ""1 pizca de pimienta negra molida"", ""1 chorro de aceite de oliva""]","[""Reunimos todos los ingredientes para elaborar la tortilla de espárragos trigueros."", ""Para preparar esta tortilla de verduras, sofreímos la cebolleta cortada en trocitos pequeños en una sartén con un chorrito de aceite de oliva. Cocinamos un par de minutos."", ""Añadimos los espárragos verdes cortados en trozos de unos 3 centímetros y dejamos que se cocinen durante 8-10 minutos a fuego medio. Salpimentamos."", ""En un bol, batimos los huevos con una pizca de sal y agregamos el sofrito de cebolleta y espárragos para que se integre en el huevo."", ""En una sartén caliente ponemos un poquito de aceite de oliva y cocinamos la tortilla de espárragos verdes unos 4 minutos por cada lado a fuego medio-bajo."", ""Esta tortilla de espárragos verdes frescos es uno de mis platos preferidos para cenar, ya que tiene muchas proteínas y vitaminas, y casi nada de grasa.Si quieres conocer otras recetas para una cena ligera, puedes preparar el revuelto de espárragos y champiñones.""]"
